case,T,J,value
policy,T4138,CHP_straw,1.453252032520325
policy,T4138,CHP_w-chip,1.3018322082931535
policy,T4138,CHP_w-pellet,1.544041450777202
policy,T4138,CHP_w-waste,1.3018322082931535
policy,T4138,FF_solar,2.2222222222222223
policy,T4138,FF_industry,1.0
policy,T4138,HOB_biofuel,0.970873786407767
policy,T4138,HOB_elec,1.0101010101010102
policy,T4138,HOB_gasoil,0.970873786407767
policy,T4138,HOB_muniwaste,0.9469696969696969
policy,T4138,HOB_natgas,0.970873786407767
policy,T4138,HOB_straw,0.970873786407767
policy,T4138,HOB_w-chip,0.8771929824561404
policy,T4138,HOB_w-pellet,0.9891196834817014
policy,T4138,HOB_w-waste,0.8771929824561404
policy,T4138,HP_ambient,0.2896032435563278
policy,T4138,HP_industry,0.3125
policy,T4138,HR_S-near,0.29411764705882354
policy,T4138,HR_S-far,0.29411764705882354
policy,T4138,HR_M-near,0.2625360987135731
policy,T4138,HR_M-far,0.2625360987135731
policy,T4138,HR_L-near,0.23730422401518744
policy,T4138,HR_L-far,0.23730422401518744
policy,T4258,CHP_biofuel,2.0969560315670797
policy,T4258,CHP_coal,1.7358490566037734
policy,T4258,CHP_muniwaste,1.2732615083251715
policy,T4258,CHP_natgas,2.70906949352179
policy,T4258,CHP_straw,1.453252032520325
policy,T4258,CHP_w-chip,1.3018322082931535
policy,T4258,CHP_w-pellet,1.544041450777202
policy,T4258,CHP_w-waste,1.3018322082931535
policy,T4258,FF_solar,2.2222222222222223
policy,T4258,FF_industry,1.0
policy,T4258,HOB_biofuel,0.970873786407767
policy,T4258,HOB_elec,1.0101010101010102
policy,T4258,HOB_gasoil,0.970873786407767
policy,T4258,HOB_muniwaste,0.9469696969696969
policy,T4258,HOB_natgas,0.970873786407767
policy,T4258,HOB_straw,0.970873786407767
policy,T4258,HOB_w-chip,0.8771929824561404
policy,T4258,HOB_w-pellet,0.9891196834817014
policy,T4258,HOB_w-waste,0.8771929824561404
policy,T4258,HP_ambient,0.31084861672365555
policy,T4258,HP_industry,0.3091190108191654
policy,T4258,HR_S-near,0.29069767441860467
policy,T4258,HR_S-far,0.29069767441860467
policy,T4258,HR_M-near,0.2595380223202699
policy,T4258,HR_M-far,0.2595380223202699
policy,T4258,HR_L-near,0.23457658925639222
policy,T4258,HR_L-far,0.23457658925639222
policy,T4378,CHP_biofuel,2.0969560315670797
policy,T4378,CHP_coal,1.7358490566037734
policy,T4378,CHP_muniwaste,1.2732615083251715
policy,T4378,CHP_natgas,2.70906949352179
policy,T4378,CHP_straw,1.453252032520325
policy,T4378,CHP_w-chip,1.3018322082931535
policy,T4378,CHP_w-pellet,1.544041450777202
policy,T4378,CHP_w-waste,1.3018322082931535
policy,T4378,FF_solar,2.2222222222222223
policy,T4378,FF_industry,1.0
policy,T4378,HOB_biofuel,0.970873786407767
policy,T4378,HOB_elec,1.0101010101010102
policy,T4378,HOB_gasoil,0.970873786407767
policy,T4378,HOB_muniwaste,0.9469696969696969
policy,T4378,HOB_natgas,0.970873786407767
policy,T4378,HOB_straw,0.970873786407767
policy,T4378,HOB_w-chip,0.8771929824561404
policy,T4378,HOB_w-pellet,0.9891196834817014
policy,T4378,HOB_w-waste,0.8771929824561404
policy,T4378,HP_ambient,0.3038590094196293
policy,T4378,HP_industry,0.3091190108191654
policy,T4378,HR_S-near,0.29069767441860467
policy,T4378,HR_S-far,0.29069767441860467
policy,T4378,HR_M-near,0.2595380223202699
policy,T4378,HR_M-far,0.2595380223202699
policy,T4378,HR_L-near,0.23457658925639222
policy,T4378,HR_L-far,0.23457658925639222
policy,T4498,CHP_biofuel,2.0969560315670797
policy,T4498,CHP_coal,1.7358490566037734
policy,T4498,CHP_muniwaste,1.2732615083251715
policy,T4498,CHP_natgas,2.70906949352179
policy,T4498,CHP_straw,1.453252032520325
policy,T4498,CHP_w-chip,1.3018322082931535
policy,T4498,CHP_w-pellet,1.544041450777202
policy,T4498,CHP_w-waste,1.3018322082931535
policy,T4498,FF_solar,2.2222222222222223
policy,T4498,FF_industry,1.0
policy,T4498,HOB_biofuel,0.970873786407767
policy,T4498,HOB_elec,1.0101010101010102
policy,T4498,HOB_gasoil,0.970873786407767
policy,T4498,HOB_muniwaste,0.9469696969696969
policy,T4498,HOB_natgas,0.970873786407767
policy,T4498,HOB_straw,0.970873786407767
policy,T4498,HOB_w-chip,0.8771929824561404
policy,T4498,HOB_w-pellet,0.9891196834817014
policy,T4498,HOB_w-waste,0.8771929824561404
policy,T4498,HP_ambient,0.30057108506161706
policy,T4498,HP_industry,0.30599755201958384
policy,T4498,HR_S-near,0.2875215641173088
policy,T4498,HR_S-far,0.2875215641173088
policy,T4498,HR_M-near,0.2566735112936345
policy,T4498,HR_M-far,0.2566735112936345
policy,T4498,HR_L-near,0.2320185614849188
policy,T4498,HR_L-far,0.2320185614849188
policy,T4618,CHP_biofuel,2.0969560315670797
policy,T4618,CHP_coal,1.7358490566037734
policy,T4618,CHP_muniwaste,1.2732615083251715
policy,T4618,CHP_natgas,2.70906949352179
policy,T4618,CHP_straw,1.453252032520325
policy,T4618,CHP_w-chip,1.3018322082931535
policy,T4618,CHP_w-pellet,1.544041450777202
policy,T4618,CHP_w-waste,1.3018322082931535
policy,T4618,FF_solar,2.2222222222222223
policy,T4618,FF_industry,1.0
policy,T4618,HOB_biofuel,0.970873786407767
policy,T4618,HOB_elec,1.0101010101010102
policy,T4618,HOB_gasoil,0.970873786407767
policy,T4618,HOB_muniwaste,0.9469696969696969
policy,T4618,HOB_natgas,0.970873786407767
policy,T4618,HOB_straw,0.970873786407767
policy,T4618,HOB_w-chip,0.8771929824561404
policy,T4618,HOB_w-pellet,0.9891196834817014
policy,T4618,HOB_w-waste,0.8771929824561404
policy,T4618,HP_ambient,0.31007751937984496
policy,T4618,HP_industry,0.30599755201958384
policy,T4618,HR_S-near,0.2875215641173088
policy,T4618,HR_S-far,0.2875215641173088
policy,T4618,HR_M-near,0.2566735112936345
policy,T4618,HR_M-far,0.2566735112936345
policy,T4618,HR_L-near,0.2320185614849188
policy,T4618,HR_L-far,0.2320185614849188
policy,T4738,CHP_biofuel,2.0969560315670797
policy,T4738,CHP_coal,1.7358490566037734
policy,T4738,CHP_muniwaste,1.2732615083251715
policy,T4738,CHP_natgas,2.70906949352179
policy,T4738,CHP_straw,1.453252032520325
policy,T4738,CHP_w-chip,1.3018322082931535
policy,T4738,CHP_w-pellet,1.544041450777202
policy,T4738,CHP_w-waste,1.3018322082931535
policy,T4738,FF_solar,2.2222222222222223
policy,T4738,FF_industry,1.0
policy,T4738,HOB_biofuel,0.970873786407767
policy,T4738,HOB_elec,1.0101010101010102
policy,T4738,HOB_gasoil,0.970873786407767
policy,T4738,HOB_muniwaste,0.9469696969696969
policy,T4738,HOB_natgas,0.970873786407767
policy,T4738,HOB_straw,0.970873786407767
policy,T4738,HOB_w-chip,0.8771929824561404
policy,T4738,HOB_w-pellet,0.9891196834817014
policy,T4738,HOB_w-waste,0.8771929824561404
policy,T4738,HP_ambient,0.31269543464665417
policy,T4738,HP_industry,0.30599755201958384
policy,T4738,HR_S-near,0.2875215641173088
policy,T4738,HR_S-far,0.2875215641173088
policy,T4738,HR_M-near,0.2566735112936345
policy,T4738,HR_M-far,0.2566735112936345
policy,T4738,HR_L-near,0.2320185614849188
policy,T4738,HR_L-far,0.2320185614849188
policy,T4858,CHP_biofuel,2.0969560315670797
policy,T4858,CHP_coal,1.7358490566037734
policy,T4858,CHP_muniwaste,1.2732615083251715
policy,T4858,CHP_natgas,2.70906949352179
policy,T4858,CHP_straw,1.453252032520325
policy,T4858,CHP_w-chip,1.3018322082931535
policy,T4858,CHP_w-pellet,1.544041450777202
policy,T4858,CHP_w-waste,1.3018322082931535
policy,T4858,FF_solar,2.2222222222222223
policy,T4858,FF_industry,1.0
policy,T4858,HOB_biofuel,0.970873786407767
policy,T4858,HOB_elec,1.0101010101010102
policy,T4858,HOB_gasoil,0.970873786407767
policy,T4858,HOB_muniwaste,0.9469696969696969
policy,T4858,HOB_natgas,0.970873786407767
policy,T4858,HOB_straw,0.970873786407767
policy,T4858,HOB_w-chip,0.8771929824561404
policy,T4858,HOB_w-pellet,0.9891196834817014
policy,T4858,HOB_w-waste,0.8771929824561404
policy,T4858,HP_ambient,0.31456432840515886
policy,T4858,HP_industry,0.30599755201958384
policy,T4858,HR_S-near,0.2875215641173088
policy,T4858,HR_S-far,0.2875215641173088
policy,T4858,HR_M-near,0.2566735112936345
policy,T4858,HR_M-far,0.2566735112936345
policy,T4858,HR_L-near,0.2320185614849188
policy,T4858,HR_L-far,0.2320185614849188
policy,T4978,CHP_biofuel,2.0969560315670797
policy,T4978,CHP_coal,1.7358490566037734
policy,T4978,CHP_muniwaste,1.2732615083251715
policy,T4978,CHP_natgas,2.70906949352179
policy,T4978,CHP_straw,1.453252032520325
policy,T4978,CHP_w-chip,1.3018322082931535
policy,T4978,CHP_w-pellet,1.544041450777202
policy,T4978,CHP_w-waste,1.3018322082931535
policy,T4978,FF_solar,2.2222222222222223
policy,T4978,FF_industry,1.0
policy,T4978,HOB_biofuel,0.970873786407767
policy,T4978,HOB_elec,1.0101010101010102
policy,T4978,HOB_gasoil,0.970873786407767
policy,T4978,HOB_muniwaste,0.9469696969696969
policy,T4978,HOB_natgas,0.970873786407767
policy,T4978,HOB_straw,0.970873786407767
policy,T4978,HOB_w-chip,0.8771929824561404
policy,T4978,HOB_w-pellet,0.9891196834817014
policy,T4978,HOB_w-waste,0.8771929824561404
policy,T4978,HP_ambient,0.31456432840515886
policy,T4978,HP_industry,0.30599755201958384
policy,T4978,HR_S-near,0.2875215641173088
policy,T4978,HR_S-far,0.2875215641173088
policy,T4978,HR_M-near,0.2566735112936345
policy,T4978,HR_M-far,0.2566735112936345
policy,T4978,HR_L-near,0.2320185614849188
policy,T4978,HR_L-far,0.2320185614849188
policy,T5098,CHP_biofuel,2.0969560315670797
policy,T5098,CHP_coal,1.7358490566037734
policy,T5098,CHP_muniwaste,1.2732615083251715
policy,T5098,CHP_natgas,2.70906949352179
policy,T5098,CHP_straw,1.453252032520325
policy,T5098,CHP_w-chip,1.3018322082931535
policy,T5098,CHP_w-pellet,1.544041450777202
policy,T5098,CHP_w-waste,1.3018322082931535
policy,T5098,FF_solar,2.2222222222222223
policy,T5098,FF_industry,1.0
policy,T5098,HOB_biofuel,0.970873786407767
policy,T5098,HOB_elec,1.0101010101010102
policy,T5098,HOB_gasoil,0.970873786407767
policy,T5098,HOB_muniwaste,0.9469696969696969
policy,T5098,HOB_natgas,0.970873786407767
policy,T5098,HOB_straw,0.970873786407767
policy,T5098,HOB_w-chip,0.8771929824561404
policy,T5098,HOB_w-pellet,0.9891196834817014
policy,T5098,HOB_w-waste,0.8771929824561404
policy,T5098,HP_ambient,0.30950170225936247
policy,T5098,HP_industry,0.30599755201958384
policy,T5098,HR_S-near,0.2875215641173088
policy,T5098,HR_S-far,0.2875215641173088
policy,T5098,HR_M-near,0.2566735112936345
policy,T5098,HR_M-far,0.2566735112936345
policy,T5098,HR_L-near,0.2320185614849188
policy,T5098,HR_L-far,0.2320185614849188
policy,T5218,CHP_biofuel,2.0969560315670797
policy,T5218,CHP_coal,1.7358490566037734
policy,T5218,CHP_muniwaste,1.2732615083251715
policy,T5218,CHP_natgas,2.70906949352179
policy,T5218,CHP_straw,1.453252032520325
policy,T5218,CHP_w-chip,1.3018322082931535
policy,T5218,CHP_w-pellet,1.544041450777202
policy,T5218,CHP_w-waste,1.3018322082931535
policy,T5218,FF_solar,2.2222222222222223
policy,T5218,FF_industry,1.0
policy,T5218,HOB_biofuel,0.970873786407767
policy,T5218,HOB_elec,1.0101010101010102
policy,T5218,HOB_gasoil,0.970873786407767
policy,T5218,HOB_muniwaste,0.9469696969696969
policy,T5218,HOB_natgas,0.970873786407767
policy,T5218,HOB_straw,0.970873786407767
policy,T5218,HOB_w-chip,0.8771929824561404
policy,T5218,HOB_w-pellet,0.9891196834817014
policy,T5218,HOB_w-waste,0.8771929824561404
policy,T5218,HP_ambient,0.3151591553734636
policy,T5218,HP_industry,0.30599755201958384
policy,T5218,HR_S-near,0.2875215641173088
policy,T5218,HR_S-far,0.2875215641173088
policy,T5218,HR_M-near,0.2566735112936345
policy,T5218,HR_M-far,0.2566735112936345
policy,T5218,HR_L-near,0.2320185614849188
policy,T5218,HR_L-far,0.2320185614849188
policy,T5338,CHP_biofuel,2.0969560315670797
policy,T5338,CHP_coal,1.7358490566037734
policy,T5338,CHP_muniwaste,1.2732615083251715
policy,T5338,CHP_natgas,2.70906949352179
policy,T5338,CHP_straw,1.453252032520325
policy,T5338,CHP_w-chip,1.3018322082931535
policy,T5338,CHP_w-pellet,1.544041450777202
policy,T5338,CHP_w-waste,1.3018322082931535
policy,T5338,FF_solar,2.2222222222222223
policy,T5338,FF_industry,1.0
policy,T5338,HOB_biofuel,0.970873786407767
policy,T5338,HOB_elec,1.0101010101010102
policy,T5338,HOB_gasoil,0.970873786407767
policy,T5338,HOB_muniwaste,0.9469696969696969
policy,T5338,HOB_natgas,0.970873786407767
policy,T5338,HOB_straw,0.970873786407767
policy,T5338,HOB_w-chip,0.8771929824561404
policy,T5338,HOB_w-pellet,0.9891196834817014
policy,T5338,HOB_w-waste,0.8771929824561404
policy,T5338,HP_ambient,0.31456432840515886
policy,T5338,HP_industry,0.30599755201958384
policy,T5338,HR_S-near,0.2875215641173088
policy,T5338,HR_S-far,0.2875215641173088
policy,T5338,HR_M-near,0.2566735112936345
policy,T5338,HR_M-far,0.2566735112936345
policy,T5338,HR_L-near,0.2320185614849188
policy,T5338,HR_L-far,0.2320185614849188
policy,T5458,CHP_biofuel,2.0969560315670797
policy,T5458,CHP_coal,1.7358490566037734
policy,T5458,CHP_muniwaste,1.2732615083251715
policy,T5458,CHP_natgas,2.70906949352179
policy,T5458,CHP_straw,1.453252032520325
policy,T5458,CHP_w-chip,1.3018322082931535
policy,T5458,CHP_w-pellet,1.544041450777202
policy,T5458,CHP_w-waste,1.3018322082931535
policy,T5458,FF_solar,2.2222222222222223
policy,T5458,FF_industry,1.0
policy,T5458,HOB_biofuel,0.970873786407767
policy,T5458,HOB_elec,1.0101010101010102
policy,T5458,HOB_gasoil,0.970873786407767
policy,T5458,HOB_muniwaste,0.9469696969696969
policy,T5458,HOB_natgas,0.970873786407767
policy,T5458,HOB_straw,0.970873786407767
policy,T5458,HOB_w-chip,0.8771929824561404
policy,T5458,HOB_w-pellet,0.9891196834817014
policy,T5458,HOB_w-waste,0.8771929824561404
policy,T5458,HP_ambient,0.30120481927710846
policy,T5458,HP_industry,0.30599755201958384
policy,T5458,HR_S-near,0.2875215641173088
policy,T5458,HR_S-far,0.2875215641173088
policy,T5458,HR_M-near,0.2566735112936345
policy,T5458,HR_M-far,0.2566735112936345
policy,T5458,HR_L-near,0.2320185614849188
policy,T5458,HR_L-far,0.2320185614849188
policy,T5578,CHP_biofuel,2.0969560315670797
policy,T5578,CHP_coal,1.7358490566037734
policy,T5578,CHP_muniwaste,1.2732615083251715
policy,T5578,CHP_natgas,2.70906949352179
policy,T5578,CHP_straw,1.453252032520325
policy,T5578,CHP_w-chip,1.3018322082931535
policy,T5578,CHP_w-pellet,1.544041450777202
policy,T5578,CHP_w-waste,1.3018322082931535
policy,T5578,FF_solar,2.2222222222222223
policy,T5578,FF_industry,1.0
policy,T5578,HOB_biofuel,0.970873786407767
policy,T5578,HOB_elec,1.0101010101010102
policy,T5578,HOB_gasoil,0.970873786407767
policy,T5578,HOB_muniwaste,0.9469696969696969
policy,T5578,HOB_natgas,0.970873786407767
policy,T5578,HOB_straw,0.970873786407767
policy,T5578,HOB_w-chip,0.8771929824561404
policy,T5578,HOB_w-pellet,0.9891196834817014
policy,T5578,HOB_w-waste,0.8771929824561404
policy,T5578,HP_ambient,0.29112081513828236
policy,T5578,HP_industry,0.30599755201958384
policy,T5578,HR_S-near,0.2875215641173088
policy,T5578,HR_S-far,0.2875215641173088
policy,T5578,HR_M-near,0.2566735112936345
policy,T5578,HR_M-far,0.2566735112936345
policy,T5578,HR_L-near,0.2320185614849188
policy,T5578,HR_L-far,0.2320185614849188
policy,T5698,CHP_biofuel,2.0969560315670797
policy,T5698,CHP_coal,1.7358490566037734
policy,T5698,CHP_muniwaste,1.2732615083251715
policy,T5698,CHP_natgas,2.70906949352179
policy,T5698,CHP_straw,1.453252032520325
policy,T5698,CHP_w-chip,1.3018322082931535
policy,T5698,CHP_w-pellet,1.544041450777202
policy,T5698,CHP_w-waste,1.3018322082931535
policy,T5698,FF_solar,2.2222222222222223
policy,T5698,FF_industry,1.0
policy,T5698,HOB_biofuel,0.970873786407767
policy,T5698,HOB_elec,1.0101010101010102
policy,T5698,HOB_gasoil,0.970873786407767
policy,T5698,HOB_muniwaste,0.9469696969696969
policy,T5698,HOB_natgas,0.970873786407767
policy,T5698,HOB_straw,0.970873786407767
policy,T5698,HOB_w-chip,0.8771929824561404
policy,T5698,HOB_w-pellet,0.9891196834817014
policy,T5698,HOB_w-waste,0.8771929824561404
policy,T5698,HP_ambient,0.297441998810232
policy,T5698,HP_industry,0.30599755201958384
policy,T5698,HR_S-near,0.2875215641173088
policy,T5698,HR_S-far,0.2875215641173088
policy,T5698,HR_M-near,0.2566735112936345
policy,T5698,HR_M-far,0.2566735112936345
policy,T5698,HR_L-near,0.2320185614849188
policy,T5698,HR_L-far,0.2320185614849188
policy,T5818,CHP_biofuel,2.0969560315670797
policy,T5818,CHP_coal,1.7358490566037734
policy,T5818,CHP_muniwaste,1.2732615083251715
policy,T5818,CHP_natgas,2.70906949352179
policy,T5818,CHP_straw,1.453252032520325
policy,T5818,CHP_w-chip,1.3018322082931535
policy,T5818,CHP_w-pellet,1.544041450777202
policy,T5818,CHP_w-waste,1.3018322082931535
policy,T5818,FF_solar,2.2222222222222223
policy,T5818,FF_industry,1.0
policy,T5818,HOB_biofuel,0.970873786407767
policy,T5818,HOB_elec,1.0101010101010102
policy,T5818,HOB_gasoil,0.970873786407767
policy,T5818,HOB_muniwaste,0.9469696969696969
policy,T5818,HOB_natgas,0.970873786407767
policy,T5818,HOB_straw,0.970873786407767
policy,T5818,HOB_w-chip,0.8771929824561404
policy,T5818,HOB_w-pellet,0.9891196834817014
policy,T5818,HOB_w-waste,0.8771929824561404
policy,T5818,HP_ambient,0.3304692663582287
policy,T5818,HP_industry,0.3091190108191654
policy,T5818,HR_S-near,0.29069767441860467
policy,T5818,HR_S-far,0.29069767441860467
policy,T5818,HR_M-near,0.2595380223202699
policy,T5818,HR_M-far,0.2595380223202699
policy,T5818,HR_L-near,0.23457658925639222
policy,T5818,HR_L-far,0.23457658925639222
policy,T5938,CHP_biofuel,2.0969560315670797
policy,T5938,CHP_coal,1.7358490566037734
policy,T5938,CHP_muniwaste,1.2732615083251715
policy,T5938,CHP_natgas,2.70906949352179
policy,T5938,CHP_straw,1.453252032520325
policy,T5938,CHP_w-chip,1.3018322082931535
policy,T5938,CHP_w-pellet,1.544041450777202
policy,T5938,CHP_w-waste,1.3018322082931535
policy,T5938,FF_solar,2.2222222222222223
policy,T5938,FF_industry,1.0
policy,T5938,HOB_biofuel,0.970873786407767
policy,T5938,HOB_elec,1.0101010101010102
policy,T5938,HOB_gasoil,0.970873786407767
policy,T5938,HOB_muniwaste,0.9469696969696969
policy,T5938,HOB_natgas,0.970873786407767
policy,T5938,HOB_straw,0.970873786407767
policy,T5938,HOB_w-chip,0.8771929824561404
policy,T5938,HOB_w-pellet,0.9891196834817014
policy,T5938,HOB_w-waste,0.8771929824561404
policy,T5938,HP_ambient,0.29308323563892147
policy,T5938,HP_industry,0.3091190108191654
policy,T5938,HR_S-near,0.29069767441860467
policy,T5938,HR_S-far,0.29069767441860467
policy,T5938,HR_M-near,0.2595380223202699
policy,T5938,HR_M-far,0.2595380223202699
policy,T5938,HR_L-near,0.23457658925639222
policy,T5938,HR_L-far,0.23457658925639222
policy,T6058,CHP_biofuel,2.0969560315670797
policy,T6058,CHP_coal,1.7358490566037734
policy,T6058,CHP_muniwaste,1.2732615083251715
policy,T6058,CHP_natgas,2.70906949352179
policy,T6058,CHP_straw,1.453252032520325
policy,T6058,CHP_w-chip,1.3018322082931535
policy,T6058,CHP_w-pellet,1.544041450777202
policy,T6058,CHP_w-waste,1.3018322082931535
policy,T6058,FF_solar,2.2222222222222223
policy,T6058,FF_industry,1.0
policy,T6058,HOB_biofuel,0.970873786407767
policy,T6058,HOB_elec,1.0101010101010102
policy,T6058,HOB_gasoil,0.970873786407767
policy,T6058,HOB_muniwaste,0.9469696969696969
policy,T6058,HOB_natgas,0.970873786407767
policy,T6058,HOB_straw,0.970873786407767
policy,T6058,HOB_w-chip,0.8771929824561404
policy,T6058,HOB_w-pellet,0.9891196834817014
policy,T6058,HOB_w-waste,0.8771929824561404
policy,T6058,HP_ambient,0.28457598178713717
policy,T6058,HP_industry,0.3125
policy,T6058,HR_S-near,0.29411764705882354
policy,T6058,HR_S-far,0.29411764705882354
policy,T6058,HR_M-near,0.2625360987135731
policy,T6058,HR_M-far,0.2625360987135731
policy,T6058,HR_L-near,0.23730422401518744
policy,T6058,HR_L-far,0.23730422401518744
policy,T6178,CHP_biofuel,2.0969560315670797
policy,T6178,CHP_coal,1.7358490566037734
policy,T6178,CHP_muniwaste,1.2732615083251715
policy,T6178,CHP_natgas,2.70906949352179
policy,T6178,CHP_straw,1.453252032520325
policy,T6178,CHP_w-chip,1.3018322082931535
policy,T6178,CHP_w-pellet,1.544041450777202
policy,T6178,CHP_w-waste,1.3018322082931535
policy,T6178,FF_solar,2.2222222222222223
policy,T6178,FF_industry,1.0
policy,T6178,HOB_biofuel,0.970873786407767
policy,T6178,HOB_elec,1.0101010101010102
policy,T6178,HOB_gasoil,0.970873786407767
policy,T6178,HOB_muniwaste,0.9469696969696969
policy,T6178,HOB_natgas,0.970873786407767
policy,T6178,HOB_straw,0.970873786407767
policy,T6178,HOB_w-chip,0.8771929824561404
policy,T6178,HOB_w-pellet,0.9891196834817014
policy,T6178,HOB_w-waste,0.8771929824561404
policy,T6178,HP_ambient,0.3168567807351077
policy,T6178,HP_industry,0.3125
policy,T6178,HR_S-near,0.29411764705882354
policy,T6178,HR_S-far,0.29411764705882354
policy,T6178,HR_M-near,0.2625360987135731
policy,T6178,HR_M-far,0.2625360987135731
policy,T6178,HR_L-near,0.23730422401518744
policy,T6178,HR_L-far,0.23730422401518744
policy,T6298,CHP_biofuel,2.0969560315670797
policy,T6298,CHP_coal,1.7358490566037734
policy,T6298,CHP_muniwaste,1.2732615083251715
policy,T6298,CHP_natgas,2.70906949352179
policy,T6298,CHP_straw,1.453252032520325
policy,T6298,CHP_w-chip,1.3018322082931535
policy,T6298,CHP_w-pellet,1.544041450777202
policy,T6298,CHP_w-waste,1.3018322082931535
policy,T6298,FF_solar,2.2222222222222223
policy,T6298,FF_industry,1.0
policy,T6298,HOB_biofuel,0.970873786407767
policy,T6298,HOB_elec,1.0101010101010102
policy,T6298,HOB_gasoil,0.970873786407767
policy,T6298,HOB_muniwaste,0.9469696969696969
policy,T6298,HOB_natgas,0.970873786407767
policy,T6298,HOB_straw,0.970873786407767
policy,T6298,HOB_w-chip,0.8771929824561404
policy,T6298,HOB_w-pellet,0.9891196834817014
policy,T6298,HOB_w-waste,0.8771929824561404
policy,T6298,HP_ambient,0.315059861373661
policy,T6298,HP_industry,0.31565656565656564
policy,T6298,HR_S-near,0.2972651605231867
policy,T6298,HR_S-far,0.2972651605231867
policy,T6298,HR_M-near,0.2653927813163482
policy,T6298,HR_M-far,0.2653927813163482
policy,T6298,HR_L-near,0.23980815347721823
policy,T6298,HR_L-far,0.23980815347721823
policy,T6418,CHP_biofuel,2.0969560315670797
policy,T6418,CHP_coal,1.7358490566037734
policy,T6418,CHP_muniwaste,1.2732615083251715
policy,T6418,CHP_natgas,2.70906949352179
policy,T6418,CHP_straw,1.453252032520325
policy,T6418,CHP_w-chip,1.3018322082931535
policy,T6418,CHP_w-pellet,1.544041450777202
policy,T6418,CHP_w-waste,1.3018322082931535
policy,T6418,FF_solar,2.2222222222222223
policy,T6418,FF_industry,1.0
policy,T6418,HOB_biofuel,0.970873786407767
policy,T6418,HOB_elec,1.0101010101010102
policy,T6418,HOB_gasoil,0.970873786407767
policy,T6418,HOB_muniwaste,0.9469696969696969
policy,T6418,HOB_natgas,0.970873786407767
policy,T6418,HOB_straw,0.970873786407767
policy,T6418,HOB_w-chip,0.8771929824561404
policy,T6418,HOB_w-pellet,0.9891196834817014
policy,T6418,HOB_w-waste,0.8771929824561404
policy,T6418,HP_ambient,0.32573289902280134
policy,T6418,HP_industry,0.31565656565656564
policy,T6418,HR_S-near,0.2972651605231867
policy,T6418,HR_S-far,0.2972651605231867
policy,T6418,HR_M-near,0.2653927813163482
policy,T6418,HR_M-far,0.2653927813163482
policy,T6418,HR_L-near,0.23980815347721823
policy,T6418,HR_L-far,0.23980815347721823
policy,T6538,CHP_biofuel,2.0969560315670797
policy,T6538,CHP_coal,1.7358490566037734
policy,T6538,CHP_muniwaste,1.2732615083251715
policy,T6538,CHP_natgas,2.70906949352179
policy,T6538,CHP_straw,1.453252032520325
policy,T6538,CHP_w-chip,1.3018322082931535
policy,T6538,CHP_w-pellet,1.544041450777202
policy,T6538,CHP_w-waste,1.3018322082931535
policy,T6538,FF_solar,2.2222222222222223
policy,T6538,FF_industry,1.0
policy,T6538,HOB_biofuel,0.970873786407767
policy,T6538,HOB_elec,1.0101010101010102
policy,T6538,HOB_gasoil,0.970873786407767
policy,T6538,HOB_muniwaste,0.9469696969696969
policy,T6538,HOB_natgas,0.970873786407767
policy,T6538,HOB_straw,0.970873786407767
policy,T6538,HOB_w-chip,0.8771929824561404
policy,T6538,HOB_w-pellet,0.9891196834817014
policy,T6538,HOB_w-waste,0.8771929824561404
policy,T6538,HP_ambient,0.32573289902280134
policy,T6538,HP_industry,0.31565656565656564
policy,T6538,HR_S-near,0.2972651605231867
policy,T6538,HR_S-far,0.2972651605231867
policy,T6538,HR_M-near,0.2653927813163482
policy,T6538,HR_M-far,0.2653927813163482
policy,T6538,HR_L-near,0.23980815347721823
policy,T6538,HR_L-far,0.23980815347721823
policy,T6658,CHP_biofuel,2.0969560315670797
policy,T6658,CHP_coal,1.7358490566037734
policy,T6658,CHP_muniwaste,1.2732615083251715
policy,T6658,CHP_natgas,2.70906949352179
policy,T6658,CHP_straw,1.453252032520325
policy,T6658,CHP_w-chip,1.3018322082931535
policy,T6658,CHP_w-pellet,1.544041450777202
policy,T6658,CHP_w-waste,1.3018322082931535
policy,T6658,FF_solar,2.2222222222222223
policy,T6658,FF_industry,1.0
policy,T6658,HOB_biofuel,0.970873786407767
policy,T6658,HOB_elec,1.0101010101010102
policy,T6658,HOB_gasoil,0.970873786407767
policy,T6658,HOB_muniwaste,0.9469696969696969
policy,T6658,HOB_natgas,0.970873786407767
policy,T6658,HOB_straw,0.970873786407767
policy,T6658,HOB_w-chip,0.8771929824561404
policy,T6658,HOB_w-pellet,0.9891196834817014
policy,T6658,HOB_w-waste,0.8771929824561404
policy,T6658,HP_ambient,0.34094783498124787
policy,T6658,HP_industry,0.31887755102040816
policy,T6658,HR_S-near,0.3004807692307692
policy,T6658,HR_S-far,0.3004807692307692
policy,T6658,HR_M-near,0.2681684097613301
policy,T6658,HR_M-far,0.2681684097613301
policy,T6658,HR_L-near,0.24236548715462916
policy,T6658,HR_L-far,0.24236548715462916
policy,T6778,CHP_biofuel,2.0969560315670797
policy,T6778,CHP_coal,1.7358490566037734
policy,T6778,CHP_muniwaste,1.2732615083251715
policy,T6778,CHP_natgas,2.70906949352179
policy,T6778,CHP_straw,1.453252032520325
policy,T6778,CHP_w-chip,1.3018322082931535
