,CHP_biofuel,CHP_coal,CHP_muniwaste,CHP_natgas,CHP_straw,CHP_w-chip,CHP_w-pellet,CHP_w-waste,FF_solar,FF_industry,HOB_biofuel,HOB_elec,HOB_gasoil,HOB_muniwaste,HOB_natgas,HOB_straw,HOB_w-chip,HOB_w-pellet,HOB_w-waste,HP_ambient,HP_industry,HR_S-near,HR_S-far,HR_M-near,HR_M-far,HR_L-near,HR_L-far
T6537,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.989,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6538,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.07,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6539,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.118,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6540,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.149,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6541,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.137,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6542,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.174,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6543,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.143,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6544,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.124,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6545,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.094,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6546,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.029,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6547,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.966,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6548,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.912,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6549,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.95,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6550,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.922,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6551,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.901,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6552,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.89,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6553,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.849,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6554,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.828,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6555,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.859,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6556,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.875,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6557,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.875,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6558,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.89,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6559,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.912,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6560,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.922,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6561,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.972,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6562,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.023,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6563,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.082,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6564,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.106,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6565,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.106,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6566,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.1,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6567,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.064,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6568,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.064,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6569,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.076,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6570,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.052,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6571,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.011,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6572,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.994,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6573,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.983,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6574,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.983,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6575,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.994,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6576,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.011,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6577,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.023,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6578,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.029,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6579,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.04,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6580,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.052,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6581,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.064,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6582,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.07,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6583,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.082,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6584,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.069,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6585,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.087,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6586,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.111,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6587,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.136,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6588,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.167,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6589,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.193,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6590,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.199,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6591,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.199,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6592,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.174,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6593,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.161,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6594,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.124,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6595,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.13,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6596,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.124,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6597,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.087,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6598,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.063,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6599,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.04,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6600,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.011,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6601,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.04,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6602,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.046,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6603,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.051,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6604,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.04,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6605,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.034,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6606,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.046,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6607,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.057,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6608,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.063,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6609,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.117,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6610,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.13,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6611,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.142,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6612,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.199,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6613,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.167,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6614,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.225,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6615,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.206,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6616,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.028,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6617,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.89,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6618,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.874,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6619,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.859,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6620,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.849,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6621,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.859,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6622,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.859,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6623,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.854,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6624,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.854,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6625,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.854,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6626,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.854,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6627,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.854,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6628,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.854,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6629,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.854,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6630,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.849,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6631,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.833,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6632,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.843,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6633,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.895,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6634,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.944,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6635,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.977,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6636,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.977,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6637,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.046,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6638,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.081,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6639,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.069,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6640,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.944,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6641,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.955,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6642,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.96,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6643,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.955,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6644,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.96,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6645,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.949,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6646,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.938,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6647,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.933,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6648,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.938,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6649,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.938,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6650,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.917,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6651,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.917,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6652,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.901,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6653,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.838,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6654,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.823,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6655,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.803,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6656,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.818,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6657,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.88,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6658,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.933,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6659,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.955,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6660,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.971,3.136,3.328,3.328,3.729,3.729,4.126,4.126
T6661,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.966,3.136,3.328,3.328,3.729,3.729,4.126,4.126
