timestep,transmission supply,transmission return,distribution supply,distribution return
[unit],[°C],[°C],[°C],[°C]
[source],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden]
T0001,114,55,89,50
T0002,114,55,89,50
T0003,114,55,89,50
T0004,114,55,89,50
T0005,114,55,89,50
T0006,114,55,89,50
T0007,114,55,89,50
T0008,114,55,89,50
T0009,114,55,89,50
T0010,114,55,89,50
T0011,114,55,89,50
T0012,114,55,89,50
T0013,114,55,89,50
T0014,114,55,89,50
T0015,114,55,89,50
T0016,114,55,89,50
T0017,114,55,89,50
T0018,114,55,89,50
T0019,114,55,89,50
T0020,114,55,89,50
T0021,114,55,89,50
T0022,114,55,89,50
T0023,114,55,89,50
T0024,114,55,89,50
T0025,114,55,89,50
T0026,114,55,89,50
T0027,114,55,89,50
T0028,114,55,89,50
T0029,114,55,89,50
T0030,114,55,89,50
T0031,114,55,89,50
T0032,114,55,89,50
T0033,114,55,89,50
T0034,114,55,89,50
T0035,114,55,89,50
T0036,114,55,89,50
T0037,114,55,89,50
T0038,114,55,89,50
T0039,114,55,89,50
T0040,114,55,89,50
T0041,114,55,89,50
T0042,114,55,89,50
T0043,114,55,89,50
T0044,114,55,89,50
T0045,114,55,89,50
T0046,114,55,89,50
T0047,114,55,89,50
T0048,114,55,89,50
T0049,114,55,89,50
T0050,114,55,89,50
T0051,114,55,89,50
T0052,114,55,89,50
T0053,114,55,89,50
T0054,114,55,89,50
T0055,114,55,89,50
T0056,114,55,89,50
T0057,114,55,89,50
T0058,114,55,89,50
T0059,114,55,89,50
T0060,114,55,89,50
T0061,114,55,89,50
T0062,114,55,89,50
T0063,114,55,89,50
T0064,114,55,89,50
T0065,114,55,89,50
T0066,114,55,89,50
T0067,114,55,89,50
T0068,114,55,89,50
T0069,114,55,89,50
T0070,114,55,89,50
T0071,114,55,89,50
T0072,114,55,89,50
T0073,114,55,89,50
T0074,114,55,89,50
T0075,114,55,89,50
T0076,114,55,89,50
T0077,114,55,89,50
T0078,114,55,89,50
T0079,114,55,89,50
T0080,114,55,89,50
T0081,114,55,89,50
T0082,114,55,89,50
T0083,114,55,89,50
T0084,114,55,89,50
T0085,114,55,89,50
T0086,114,55,89,50
T0087,114,55,89,50
T0088,114,55,89,50
T0089,114,55,89,50
T0090,114,55,89,50
T0091,114,55,89,50
T0092,114,55,89,50
T0093,114,55,89,50
T0094,114,55,89,50
T0095,114,55,89,50
T0096,114,55,89,50
T0097,114,55,89,50
T0098,114,55,89,50
T0099,114,55,89,50
T0100,114,55,89,50
T0101,114,55,89,50
T0102,114,55,89,50
T0103,114,55,89,50
T0104,114,55,89,50
T0105,114,55,89,50
T0106,114,55,89,50
T0107,114,55,89,50
T0108,114,55,89,50
T0109,114,55,89,50
T0110,114,55,89,50
T0111,114,55,89,50
T0112,114,55,89,50
T0113,114,55,89,50
T0114,114,55,89,50
T0115,114,55,89,50
T0116,115,55,90,50
T0117,115,55,90,50
T0118,115,55,90,50
T0119,115,55,90,50
T0120,115,55,90,50
T0121,115,55,90,50
T0122,115,55,90,50
T0123,115,55,90,50
T0124,115,55,90,50
T0125,115,55,90,50
T0126,115,55,90,50
T0127,115,55,90,50
T0128,115,55,90,50
T0129,115,55,90,50
T0130,115,55,90,50
T0131,115,55,90,50
T0132,115,55,90,50
T0133,115,55,90,50
T0134,115,55,90,50
T0135,115,55,90,50
T0136,115,55,90,50
T0137,115,55,90,50
T0138,115,55,90,50
T0139,115,55,90,50
T0140,115,55,90,50
T0141,115,55,90,50
T0142,115,55,90,50
T0143,115,55,90,50
T0144,115,55,90,50
T0145,115,55,90,50
T0146,115,55,90,50
T0147,115,55,90,50
T0148,115,55,90,50
T0149,115,55,90,50
T0150,115,55,90,50
T0151,115,55,90,50
T0152,115,55,90,50
T0153,115,55,90,50
T0154,115,55,90,50
T0155,115,55,90,50
T0156,115,55,90,50
T0157,115,55,90,50
T0158,115,55,90,50
T0159,115,55,90,50
T0160,115,55,90,50
T0161,115,55,90,50
T0162,115,55,90,50
T0163,115,55,90,50
T0164,115,55,90,50
T0165,115,55,90,50
T0166,115,55,90,50
T0167,115,55,90,50
T0168,115,55,90,50
T0169,115,55,90,50
T0170,115,55,90,50
T0171,115,55,90,50
T0172,115,55,90,50
T0173,115,55,90,50
T0174,115,55,90,50
T0175,115,55,90,50
T0176,115,55,90,50
T0177,115,55,90,50
T0178,115,55,90,50
T0179,115,55,90,50
T0180,115,55,90,50
T0181,115,55,90,50
T0182,115,55,90,50
T0183,115,55,90,50
T0184,115,55,90,50
T0185,115,55,90,50
T0186,115,55,90,50
T0187,115,55,90,50
T0188,115,55,90,50
T0189,115,55,90,50
T0190,115,55,90,50
T0191,115,55,90,50
T0192,115,55,90,50
T0193,115,55,90,50
T0194,115,55,90,50
T0195,115,55,90,50
T0196,115,55,90,50
T0197,115,55,90,50
T0198,115,55,90,50
T0199,115,55,90,50
T0200,115,55,90,50
T0201,115,55,90,50
T0202,115,55,90,50
T0203,115,55,90,50
T0204,115,55,90,50
T0205,115,55,90,50
T0206,115,55,90,50
T0207,115,55,90,50
T0208,115,55,90,50
T0209,115,55,90,50
T0210,115,55,90,50
T0211,115,55,90,50
T0212,115,55,90,50
T0213,115,55,90,50
T0214,115,55,90,50
T0215,115,55,90,50
T0216,115,55,90,50
T0217,115,55,90,50
T0218,115,55,90,50
T0219,115,55,90,50
T0220,115,55,90,50
T0221,115,55,90,50
T0222,115,55,90,50
T0223,115,55,90,50
T0224,115,55,90,50
T0225,115,55,90,50
T0226,115,55,90,50
T0227,115,55,90,50
T0228,115,55,90,50
T0229,115,55,90,50
T0230,115,55,90,50
T0231,115,55,90,50
T0232,115,55,90,50
T0233,115,55,90,50
T0234,115,55,90,50
T0235,115,55,90,50
T0236,115,55,90,50
T0237,115,55,90,50
T0238,115,55,90,50
T0239,115,55,90,50
T0240,115,55,90,50
T0241,115,55,90,50
T0242,115,55,90,50
T0243,115,55,90,50
T0244,115,55,90,50
T0245,115,55,90,50
T0246,115,55,90,50
T0247,115,55,90,50
T0248,115,55,90,50
T0249,115,55,90,50
T0250,115,55,90,50
T0251,115,55,90,50
T0252,115,55,90,50
T0253,115,55,90,50
T0254,115,55,90,50
T0255,115,55,90,50
T0256,115,55,90,50
T0257,115,55,90,50
T0258,115,55,90,50
T0259,115,55,90,50
T0260,115,55,90,50
T0261,115,55,90,50
T0262,115,55,90,50
T0263,115,55,90,50
T0264,115,55,90,50
T0265,115,55,90,50
T0266,115,55,90,50
T0267,115,55,90,50
T0268,115,55,90,50
T0269,115,55,90,50
T0270,115,55,90,50
T0271,115,55,90,50
T0272,115,55,90,50
T0273,115,55,90,50
T0274,115,55,90,50
T0275,115,55,90,50
T0276,115,55,90,50
T0277,115,55,90,50
T0278,115,55,90,50
T0279,115,55,90,50
T0280,115,55,90,50
T0281,115,55,90,50
T0282,115,55,90,50
T0283,115,55,90,50
T0284,115,55,90,50
T0285,115,55,90,50
T0286,115,55,90,50
T0287,115,55,90,50
T0288,115,55,90,50
T0289,115,55,90,50
T0290,115,55,90,50
T0291,115,55,90,50
T0292,115,55,90,50
T0293,115,55,90,50
T0294,115,55,90,50
T0295,115,55,90,50
T0296,115,55,90,50
T0297,115,55,90,50
T0298,115,55,90,50
T0299,115,55,90,50
T0300,115,55,90,50
T0301,115,55,90,50
T0302,115,55,90,50
T0303,115,55,90,50
T0304,115,55,90,50
T0305,115,55,90,50
T0306,115,55,90,50
T0307,115,55,90,50
T0308,115,55,90,50
T0309,115,55,90,50
T0310,115,55,90,50
T0311,115,55,90,50
T0312,115,55,90,50
T0313,115,55,90,50
T0314,115,55,90,50
T0315,115,55,90,50
T0316,115,55,90,50
T0317,115,55,90,50
T0318,115,55,90,50
T0319,115,55,90,50
T0320,115,55,90,50
T0321,115,55,90,50
T0322,115,55,90,50
T0323,115,55,90,50
T0324,115,55,90,50
T0325,115,55,90,50
T0326,115,55,90,50
T0327,115,55,90,50
T0328,115,55,90,50
T0329,115,55,90,50
T0330,115,55,90,50
T0331,115,55,90,50
T0332,115,55,90,50
T0333,115,55,90,50
T0334,115,55,90,50
T0335,115,55,90,50
T0336,115,55,90,50
T0337,115,55,90,50
T0338,115,55,90,50
T0339,115,55,90,50
T0340,115,55,90,50
T0341,115,55,90,50
T0342,115,55,90,50
T0343,115,55,90,50
T0344,115,55,90,50
T0345,115,55,90,50
T0346,115,55,90,50
T0347,115,55,90,50
T0348,115,55,90,50
T0349,115,55,90,50
T0350,115,55,90,50
T0351,115,55,90,50
T0352,115,55,90,50
T0353,115,55,90,50
T0354,115,55,90,50
T0355,115,55,90,50
T0356,115,55,90,50
T0357,115,55,90,50
T0358,115,55,90,50
T0359,115,55,90,50
T0360,115,55,90,50
T0361,115,55,90,50
T0362,115,55,90,50
T0363,115,55,90,50
T0364,115,55,90,50
T0365,115,55,90,50
T0366,115,55,90,50
T0367,115,55,90,50
T0368,115,55,90,50
T0369,115,55,90,50
T0370,115,55,90,50
T0371,115,55,90,50
T0372,115,55,90,50
T0373,115,55,90,50
T0374,115,55,90,50
T0375,115,55,90,50
T0376,115,55,90,50
T0377,115,55,90,50
T0378,115,55,90,50
T0379,115,55,90,50
T0380,115,55,90,50
T0381,115,55,90,50
T0382,115,55,90,50
T0383,115,55,90,50
T0384,115,55,90,50
T0385,115,55,90,50
T0386,115,55,90,50
T0387,115,55,90,50
T0388,115,55,90,50
T0389,115,55,90,50
T0390,115,55,90,50
T0391,115,55,90,50
T0392,115,55,90,50
T0393,115,55,90,50
T0394,115,55,90,50
T0395,115,55,90,50
T0396,115,55,90,50
T0397,115,55,90,50
T0398,115,55,90,50
T0399,115,55,90,50
T0400,115,55,90,50
T0401,115,55,90,50
T0402,115,55,90,50
T0403,115,55,90,50
T0404,115,55,90,50
T0405,115,55,90,50
T0406,115,55,90,50
T0407,115,55,90,50
T0408,115,55,90,50
T0409,115,55,90,50
T0410,115,55,90,50
T0411,115,55,90,50
T0412,115,55,90,50
T0413,115,55,90,50
T0414,115,55,90,50
T0415,115,55,90,50
T0416,115,55,90,50
T0417,115,55,90,50
T0418,115,55,90,50
T0419,115,55,90,50
T0420,115,55,90,50
T0421,115,55,90,50
T0422,115,55,90,50
T0423,115,55,90,50
T0424,115,55,90,50
T0425,115,55,90,50
T0426,115,55,90,50
T0427,115,55,90,50
T0428,115,55,90,50
T0429,115,55,90,50
T0430,115,55,90,50
T0431,115,55,90,50
T0432,115,55,90,50
T0433,115,55,90,50
T0434,115,55,90,50
T0435,115,55,90,50
T0436,115,55,90,50
T0437,115,55,90,50
T0438,115,55,90,50
T0439,115,55,90,50
T0440,115,55,90,50
T0441,115,55,90,50
T0442,115,55,90,50
T0443,115,55,90,50
T0444,115,55,90,50
T0445,115,55,90,50
T0446,115,55,90,50
T0447,115,55,90,50
T0448,115,55,90,50
T0449,115,55,90,50
T0450,115,55,90,50
T0451,115,55,90,50
T0452,115,55,90,50
T0453,115,55,90,50
T0454,115,55,90,50
T0455,115,55,90,50
T0456,115,55,90,50
T0457,115,55,90,50
T0458,115,55,90,50
T0459,115,55,90,50
T0460,115,55,90,50
T0461,115,55,90,50
T0462,115,55,90,50
T0463,115,55,90,50
T0464,115,55,90,50
T0465,115,55,90,50
T0466,115,55,90,50
T0467,115,55,90,50
T0468,115,55,90,50
T0469,115,55,90,50
T0470,115,55,90,50
T0471,115,55,90,50
T0472,115,55,90,50
T0473,115,55,90,50
T0474,115,55,90,50
T0475,115,55,90,50
T0476,115,55,90,50
T0477,115,55,90,50
T0478,115,55,90,50
T0479,115,55,90,50
T0480,115,55,90,50
T0481,115,55,90,50
T0482,115,55,90,50
T0483,115,55,90,50
T0484,115,55,90,50
T0485,115,55,90,50
T0486,115,55,90,50
T0487,115,55,90,50
T0488,115,55,90,50
T0489,115,55,90,50
T0490,115,55,90,50
T0491,115,55,90,50
T0492,115,55,90,50
T0493,115,55,90,50
T0494,115,55,90,50
T0495,115,55,90,50
T0496,115,55,90,50
T0497,115,55,90,50
T0498,115,55,90,50
T0499,115,55,90,50
T0500,115,55,90,50
T0501,115,55,90,50
T0502,115,55,90,50
T0503,115,55,90,50
T0504,115,55,90,50
T0505,115,55,90,50
T0506,115,55,90,50
T0507,115,55,90,50
T0508,115,55,90,50
T0509,115,55,90,50
T0510,115,55,90,50
T0511,115,55,90,50
T0512,115,55,90,50
T0513,115,55,90,50
T0514,115,55,90,50
T0515,115,55,90,50
T0516,115,55,90,50
T0517,115,55,90,50
T0518,115,55,90,50
T0519,115,55,90,50
T0520,115,55,90,50
T0521,115,55,90,50
T0522,115,55,90,50
T0523,115,55,90,50
T0524,115,55,90,50
T0525,115,55,90,50
T0526,115,55,90,50
T0527,115,55,90,50
T0528,115,55,90,50
T0529,115,55,90,50
T0530,115,55,90,50
T0531,115,55,90,50
T0532,115,55,90,50
T0533,115,55,90,50
T0534,115,55,90,50
T0535,115,55,90,50
T0536,115,55,90,50
T0537,115,55,90,50
T0538,115,55,90,50
T0539,115,55,90,50
T0540,115,55,90,50
T0541,115,55,90,50
T0542,115,55,90,50
T0543,115,55,90,50
T0544,115,55,90,50
T0545,115,55,90,50
T0546,115,55,90,50
T0547,115,55,90,50
T0548,115,55,90,50
T0549,115,55,90,50
T0550,115,55,90,50
T0551,115,55,90,50
T0552,115,55,90,50
T0553,115,55,90,50
T0554,115,55,90,50
T0555,115,55,90,50
T0556,115,55,90,50
T0557,115,55,90,50
T0558,115,55,90,50
T0559,115,55,90,50
T0560,115,55,90,50
T0561,115,55,90,50
T0562,115,55,90,50
T0563,115,55,90,50
T0564,115,55,90,50
T0565,115,55,90,50
T0566,115,55,90,50
T0567,115,55,90,50
T0568,115,55,90,50
T0569,115,55,90,50
T0570,115,55,90,50
T0571,115,55,90,50
T0572,115,55,90,50
T0573,115,55,90,50
T0574,115,55,90,50
T0575,115,55,90,50
T0576,115,55,90,50
T0577,115,55,90,50
T0578,115,55,90,50
T0579,115,55,90,50
T0580,115,55,90,50
T0581,115,55,90,50
T0582,115,55,90,50
T0583,115,55,90,50
T0584,115,55,90,50
T0585,115,55,90,50
T0586,115,55,90,50
T0587,115,55,90,50
T0588,115,55,90,50
T0589,115,55,90,50
T0590,115,55,90,50
T0591,115,55,90,50
T0592,115,55,90,50
T0593,115,55,90,50
T0594,115,55,90,50
T0595,115,55,90,50
T0596,115,55,90,50
T0597,115,55,90,50
T0598,115,55,90,50
T0599,115,55,90,50
T0600,115,55,90,50
T0601,115,55,90,50
T0602,115,55,90,50
T0603,115,55,90,50
T0604,115,55,90,50
T0605,115,55,90,50
T0606,115,55,90,50
T0607,115,55,90,50
T0608,115,55,90,50
T0609,115,55,90,50
T0610,115,55,90,50
T0611,115,55,90,50
T0612,115,55,90,50
T0613,115,55,90,50
T0614,115,55,90,50
T0615,115,55,90,50
T0616,115,55,90,50
T0617,115,55,90,50
T0618,115,55,90,50
T0619,115,55,90,50
T0620,115,55,90,50
T0621,115,55,90,50
T0622,115,55,90,50
T0623,115,55,90,50
T0624,115,55,90,50
T0625,115,55,90,50
T0626,115,55,90,50
T0627,115,55,90,50
T0628,115,55,90,50
T0629,115,55,90,50
T0630,115,55,90,50
T0631,115,55,90,50
T0632,115,55,90,50
T0633,115,55,90,50
T0634,115,55,90,50
T0635,115,55,90,50
T0636,115,55,90,50
T0637,115,55,90,50
T0638,115,55,90,50
T0639,115,55,90,50
T0640,115,55,90,50
T0641,115,55,90,50
T0642,115,55,90,50
T0643,115,55,90,50
T0644,115,55,90,50
T0645,115,55,90,50
T0646,115,55,90,50
T0647,115,55,90,50
T0648,115,55,90,50
T0649,115,55,90,50
T0650,115,55,90,50
T0651,115,55,90,50
T0652,115,55,90,50
T0653,115,55,90,50
T0654,115,55,90,50
T0655,115,55,90,50
T0656,115,55,90,50
T0657,115,55,90,50
T0658,115,55,90,50
T0659,115,55,90,50
T0660,115,55,90,50
T0661,115,55,90,50
T0662,115,55,90,50
T0663,115,55,90,50
T0664,115,55,90,50
T0665,115,55,90,50
T0666,115,55,90,50
T0667,115,55,90,50
T0668,115,55,90,50
T0669,115,55,90,50
T0670,115,55,90,50
T0671,115,55,90,50
T0672,115,55,90,50
T0673,115,55,90,50
T0674,115,55,90,50
T0675,115,55,90,50
T0676,115,55,90,50
T0677,115,55,90,50
T0678,115,55,90,50
T0679,115,55,90,50
T0680,115,55,90,50
T0681,115,55,90,50
T0682,115,55,90,50
T0683,115,55,90,50
T0684,115,55,90,50
T0685,115,55,90,50
T0686,115,55,90,50
T0687,115,55,90,50
T0688,115,55,90,50
T0689,115,55,90,50
T0690,115,55,90,50
T0691,115,55,90,50
T0692,115,55,90,50
T0693,115,55,90,50
T0694,115,55,90,50
T0695,115,55,90,50
T0696,115,55,90,50
T0697,115,55,90,50
T0698,115,55,90,50
T0699,115,55,90,50
T0700,115,55,90,50
T0701,115,55,90,50
T0702,115,55,90,50
T0703,115,55,90,50
T0704,115,55,90,50
T0705,115,55,90,50
T0706,115,55,90,50
T0707,115,55,90,50
T0708,115,55,90,50
T0709,115,55,90,50
T0710,115,55,90,50
T0711,115,55,90,50
T0712,115,55,90,50
T0713,115,55,90,50
T0714,115,55,90,50
T0715,115,55,90,50
T0716,115,55,90,50
T0717,115,55,90,50
T0718,115,55,90,50
T0719,115,55,90,50
T0720,115,55,90,50
T0721,115,55,90,50
T0722,115,55,90,50
T0723,115,55,90,50
T0724,115,55,90,50
T0725,115,55,90,50
T0726,115,55,90,50
T0727,115,55,90,50
T0728,115,55,90,50
T0729,115,55,90,50
T0730,115,55,90,50
T0731,115,55,90,50
T0732,115,55,90,50
T0733,115,55,90,50
T0734,115,55,90,50
T0735,115,55,90,50
T0736,115,55,90,50
T0737,115,55,90,50
T0738,115,55,90,50
T0739,115,55,90,50
T0740,115,55,90,50
T0741,115,55,90,50
T0742,115,55,90,50
T0743,115,55,90,50
T0744,115,55,90,50
T0745,115,55,90,50
T0746,115,55,90,50
T0747,115,55,90,50
T0748,115,55,90,50
T0749,115,55,90,50
T0750,115,55,90,50
T0751,115,55,90,50
T0752,115,55,90,50
T0753,115,55,90,50
T0754,115,55,90,50
T0755,115,55,90,50
T0756,115,55,90,50
T0757,115,55,90,50
T0758,115,55,90,50
T0759,115,55,90,50
T0760,115,55,90,50
T0761,115,55,90,50
T0762,115,55,90,50
T0763,115,55,90,50
T0764,115,55,90,50
T0765,115,55,90,50
T0766,115,55,90,50
T0767,115,55,90,50
T0768,115,55,90,50
T0769,115,55,90,50
T0770,115,55,90,50
T0771,115,55,90,50
T0772,115,55,90,50
T0773,115,55,90,50
T0774,115,55,90,50
T0775,115,55,90,50
T0776,115,55,90,50
T0777,115,55,90,50
T0778,115,55,90,50
T0779,115,55,90,50
T0780,115,55,90,50
T0781,115,55,90,50
T0782,115,55,90,50
T0783,115,55,90,50
T0784,115,55,90,50
T0785,115,55,90,50
T0786,115,55,90,50
T0787,115,55,90,50
T0788,115,55,90,50
T0789,115,55,90,50
T0790,115,55,90,50
T0791,115,55,90,50
T0792,115,55,90,50
T0793,115,55,90,50
T0794,115,55,90,50
T0795,115,55,90,50
T0796,115,55,90,50
T0797,115,55,90,50
T0798,115,55,90,50
T0799,115,55,90,50
T0800,115,55,90,50
T0801,115,55,90,50
T0802,115,55,90,50
T0803,115,55,90,50
T0804,115,55,90,50
T0805,115,55,90,50
T0806,115,55,90,50
T0807,115,55,90,50
T0808,115,55,90,50
T0809,115,55,90,50
T0810,115,55,90,50
T0811,115,55,90,50
T0812,115,55,90,50
T0813,115,55,90,50
T0814,115,55,90,50
T0815,115,55,90,50
T0816,115,55,90,50
T0817,115,55,90,50
T0818,115,55,90,50
T0819,115,55,90,50
T0820,115,55,90,50
T0821,115,55,90,50
T0822,115,55,90,50
T0823,115,55,90,50
T0824,115,55,90,50
T0825,115,55,90,50
T0826,115,55,90,50
T0827,115,55,90,50
T0828,115,55,90,50
T0829,115,55,90,50
T0830,115,55,90,50
T0831,115,55,90,50
T0832,115,55,90,50
T0833,115,55,90,50
T0834,115,55,90,50
T0835,115,55,90,50
T0836,115,55,90,50
T0837,115,55,90,50
T0838,115,55,90,50
T0839,115,55,90,50
T0840,115,55,90,50
T0841,115,55,90,50
T0842,115,55,90,50
T0843,115,55,90,50
T0844,115,55,90,50
T0845,115,55,90,50
T0846,115,55,90,50
T0847,115,55,90,50
T0848,115,55,90,50
T0849,115,55,90,50
T0850,115,55,90,50
T0851,115,55,90,50
T0852,115,55,90,50
T0853,115,55,90,50
T0854,115,55,90,50
T0855,115,55,90,50
T0856,115,55,90,50
T0857,115,55,90,50
T0858,115,55,90,50
T0859,115,55,90,50
T0860,115,55,90,50
T0861,115,55,90,50
T0862,115,55,90,50
T0863,115,55,90,50
T0864,115,55,90,50
T0865,115,55,90,50
T0866,115,55,90,50
T0867,115,55,90,50
T0868,115,55,90,50
T0869,115,55,90,50
T0870,115,55,90,50
T0871,115,55,90,50
T0872,115,55,90,50
T0873,115,55,90,50
T0874,115,55,90,50
T0875,115,55,90,50
T0876,115,55,90,50
T0877,115,55,90,50
T0878,115,55,90,50
T0879,115,55,90,50
T0880,115,55,90,50
T0881,115,55,90,50
T0882,115,55,90,50
T0883,115,55,90,50
T0884,115,55,90,50
T0885,115,55,90,50
T0886,115,55,90,50
T0887,115,55,90,50
T0888,115,55,90,50
T0889,115,55,90,50
T0890,115,55,90,50
T0891,115,55,90,50
T0892,115,55,90,50
T0893,115,55,90,50
T0894,115,55,90,50
T0895,115,55,90,50
T0896,115,55,90,50
T0897,115,55,90,50
T0898,115,55,90,50
T0899,115,55,90,50
T0900,115,55,90,50
T0901,115,55,90,50
T0902,115,55,90,50
T0903,115,55,90,50
T0904,115,55,90,50
T0905,115,55,90,50
T0906,115,55,90,50
T0907,115,55,90,50
T0908,115,55,90,50
T0909,115,55,90,50
T0910,115,55,90,50
T0911,115,55,90,50
T0912,115,55,90,50
T0913,115,55,90,50
T0914,115,55,90,50
T0915,115,55,90,50
T0916,115,55,90,50
T0917,115,55,90,50
T0918,115,55,90,50
T0919,115,55,90,50
T0920,115,55,90,50
T0921,115,55,90,50
T0922,115,55,90,50
T0923,115,55,90,50
T0924,115,55,90,50
T0925,115,55,90,50
T0926,115,55,90,50
T0927,115,55,90,50
T0928,115,55,90,50
T0929,115,55,90,50
T0930,115,55,90,50
T0931,115,55,90,50
T0932,115,55,90,50
T0933,115,55,90,50
T0934,115,55,90,50
T0935,115,55,90,50
T0936,115,55,90,50
T0937,115,55,90,50
T0938,115,55,90,50
T0939,115,55,90,50
T0940,115,55,90,50
T0941,115,55,90,50
T0942,115,55,90,50
T0943,115,55,90,50
T0944,115,55,90,50
T0945,115,55,90,50
T0946,115,55,90,50
T0947,115,55,90,50
T0948,115,55,90,50
T0949,115,55,90,50
T0950,115,55,90,50
T0951,115,55,90,50
T0952,115,55,90,50
T0953,115,55,90,50
T0954,115,55,90,50
T0955,115,55,90,50
T0956,115,55,90,50
T0957,115,55,90,50
T0958,115,55,90,50
T0959,115,55,90,50
T0960,115,55,90,50
T0961,115,55,90,50
T0962,115,55,90,50
T0963,115,55,90,50
T0964,115,55,90,50
T0965,115,55,90,50
T0966,115,55,90,50
T0967,115,55,90,50
T0968,115,55,90,50
T0969,115,55,90,50
T0970,115,55,90,50
T0971,115,55,90,50
T0972,115,55,90,50
T0973,115,55,90,50
T0974,115,55,90,50
T0975,115,55,90,50
T0976,115,55,90,50
T0977,115,55,90,50
T0978,115,55,90,50
T0979,115,55,90,50
T0980,115,55,90,50
T0981,115,55,90,50
T0982,115,55,90,50
T0983,115,55,90,50
T0984,115,55,90,50
T0985,115,55,90,50
T0986,115,55,90,50
T0987,115,55,90,50
T0988,115,55,90,50
T0989,115,55,90,50
T0990,115,55,90,50
T0991,115,55,90,50
T0992,115,55,90,50
T0993,115,55,90,50
T0994,115,55,90,50
T0995,115,55,90,50
T0996,115,55,90,50
T0997,115,55,90,50
T0998,115,55,90,50
T0999,115,55,90,50
T1000,115,55,90,50
T1001,115,55,90,50
T1002,115,55,90,50
T1003,115,55,90,50
T1004,115,55,90,50
T1005,115,55,90,50
T1006,115,55,90,50
T1007,115,55,90,50
T1008,115,55,90,50
T1009,115,55,90,50
T1010,115,55,90,50
T1011,115,55,90,50
T1012,115,55,90,50
T1013,115,55,90,50
T1014,115,55,90,50
T1015,115,55,90,50
T1016,115,55,90,50
T1017,115,55,90,50
T1018,115,55,90,50
T1019,115,55,90,50
T1020,115,55,90,50
T1021,115,55,90,50
T1022,115,55,90,50
T1023,115,55,90,50
T1024,115,55,90,50
T1025,115,55,90,50
T1026,115,55,90,50
T1027,115,55,90,50
T1028,115,55,90,50
T1029,115,55,90,50
T1030,115,55,90,50
T1031,115,55,90,50
T1032,115,55,90,50
T1033,115,55,90,50
T1034,115,55,90,50
T1035,115,55,90,50
T1036,115,55,90,50
T1037,115,55,90,50
T1038,115,55,90,50
T1039,115,55,90,50
T1040,115,55,90,50
T1041,115,55,90,50
T1042,115,55,90,50
T1043,115,55,90,50
T1044,115,55,90,50
T1045,115,55,90,50
T1046,115,55,90,50
T1047,115,55,90,50
T1048,115,55,90,50
T1049,115,55,90,50
T1050,115,55,90,50
T1051,115,55,90,50
T1052,115,55,90,50
T1053,115,55,90,50
T1054,115,55,90,50
T1055,115,55,90,50
T1056,115,55,90,50
T1057,115,55,90,50
T1058,115,55,90,50
T1059,115,55,90,50
T1060,115,55,90,50
T1061,115,55,90,50
T1062,115,55,90,50
T1063,115,55,90,50
T1064,115,55,90,50
T1065,115,55,90,50
T1066,115,55,90,50
T1067,115,55,90,50
T1068,115,55,90,50
T1069,115,55,90,50
T1070,115,55,90,50
T1071,115,55,90,50
T1072,115,55,90,50
T1073,115,55,90,50
T1074,115,55,90,50
T1075,115,55,90,50
T1076,115,55,90,50
T1077,115,55,90,50
T1078,115,55,90,50
T1079,115,55,90,50
T1080,115,55,90,50
T1081,115,55,90,50
T1082,115,55,90,50
T1083,115,55,90,50
T1084,115,55,90,50
T1085,115,55,90,50
T1086,115,55,90,50
T1087,115,55,90,50
T1088,115,55,90,50
T1089,115,55,90,50
T1090,115,55,90,50
T1091,115,55,90,50
T1092,115,55,90,50
T1093,115,55,90,50
T1094,115,55,90,50
T1095,115,55,90,50
T1096,115,55,90,50
T1097,115,55,90,50
T1098,115,55,90,50
T1099,115,55,90,50
T1100,115,55,90,50
T1101,115,55,90,50
T1102,115,55,90,50
T1103,115,55,90,50
T1104,115,55,90,50
T1105,115,55,90,50
T1106,115,55,90,50
T1107,115,55,90,50
T1108,115,55,90,50
T1109,115,55,90,50
T1110,115,55,90,50
T1111,115,55,90,50
T1112,115,55,90,50
T1113,115,55,90,50
T1114,115,55,90,50
T1115,115,55,90,50
T1116,115,55,90,50
T1117,115,55,90,50
T1118,115,55,90,50
T1119,115,55,90,50
T1120,115,55,90,50
T1121,115,55,90,50
T1122,115,55,90,50
T1123,115,55,90,50
T1124,115,55,90,50
T1125,115,55,90,50
T1126,115,55,90,50
T1127,115,55,90,50
T1128,115,55,90,50
T1129,115,55,90,50
T1130,115,55,90,50
T1131,115,55,90,50
T1132,115,55,90,50
T1133,115,55,90,50
T1134,115,55,90,50
T1135,115,55,90,50
T1136,115,55,90,50
T1137,115,55,90,50
T1138,115,55,90,50
T1139,115,55,90,50
T1140,115,55,90,50
T1141,115,55,90,50
T1142,115,55,90,50
T1143,115,55,90,50
T1144,115,55,90,50
T1145,115,55,90,50
T1146,115,55,90,50
T1147,115,55,90,50
T1148,115,55,90,50
T1149,115,55,90,50
T1150,115,55,90,50
T1151,115,55,90,50
T1152,115,55,90,50
T1153,115,55,90,50
T1154,115,55,90,50
T1155,115,55,90,50
T1156,115,55,90,50
T1157,115,55,90,50
