timestep,HP_ambient,HP_industry,HR_small,HR_medium,HR_large
T7402,2.578,3.014,3.19,3.574,3.956
T7403,2.59,3.014,3.19,3.574,3.956
T7404,2.612,3.014,3.19,3.574,3.956
T7405,2.629,3.014,3.19,3.574,3.956
T7406,2.633,3.014,3.19,3.574,3.956
T7407,2.633,3.014,3.19,3.574,3.956
T7408,2.629,3.014,3.19,3.574,3.956
T7409,2.62,3.014,3.19,3.574,3.956
T7410,2.624,3.014,3.19,3.574,3.956
T7411,2.629,3.014,3.19,3.574,3.956
T7412,2.62,3.014,3.19,3.574,3.956
T7413,2.62,3.014,3.19,3.574,3.956
T7414,2.62,3.014,3.19,3.574,3.956
T7415,2.616,3.014,3.19,3.574,3.956
T7416,2.607,3.014,3.19,3.574,3.956
T7417,2.612,3.014,3.19,3.574,3.956
T7418,2.599,3.014,3.19,3.574,3.956
T7419,2.599,3.014,3.19,3.574,3.956
T7420,2.599,3.014,3.19,3.574,3.956
T7421,2.599,3.014,3.19,3.574,3.956
T7422,2.599,3.014,3.19,3.574,3.956
T7423,2.599,3.014,3.19,3.574,3.956
T7424,2.624,3.014,3.19,3.574,3.956
T7425,2.637,3.014,3.19,3.574,3.956
T7426,2.659,3.014,3.19,3.574,3.956
T7427,2.682,3.014,3.19,3.574,3.956
T7428,2.7,3.014,3.19,3.574,3.956
T7429,2.714,3.014,3.19,3.574,3.956
T7430,2.7,3.014,3.19,3.574,3.956
T7431,2.695,3.014,3.19,3.574,3.956
T7432,2.668,3.014,3.19,3.574,3.956
T7433,2.637,3.014,3.19,3.574,3.956
T7434,2.637,3.014,3.19,3.574,3.956
T7435,2.637,3.014,3.19,3.574,3.956
T7436,2.633,3.014,3.19,3.574,3.956
T7437,2.624,3.014,3.19,3.574,3.956
T7438,2.62,3.014,3.19,3.574,3.956
T7439,2.629,3.014,3.19,3.574,3.956
T7440,2.633,3.014,3.19,3.574,3.956
T7441,2.62,3.014,3.19,3.574,3.956
T7442,2.616,3.014,3.19,3.574,3.956
T7443,2.616,3.014,3.19,3.574,3.956
T7444,2.59,3.014,3.19,3.574,3.956
T7445,2.603,3.014,3.19,3.574,3.956
T7446,2.612,3.014,3.19,3.574,3.956
T7447,2.612,3.014,3.19,3.574,3.956
T7448,2.624,3.014,3.19,3.574,3.956
T7449,2.629,3.014,3.19,3.574,3.956
T7450,2.637,3.014,3.19,3.574,3.956
T7451,2.646,3.014,3.19,3.574,3.956
T7452,2.655,3.014,3.19,3.574,3.956
T7453,2.655,3.014,3.19,3.574,3.956
T7454,2.646,2.986,3.158,3.539,3.917
T7455,2.616,2.986,3.158,3.539,3.917
T7456,2.62,2.986,3.158,3.539,3.917
T7457,2.603,2.986,3.158,3.539,3.917
T7458,2.582,2.986,3.158,3.539,3.917
T7459,2.59,2.986,3.158,3.539,3.917
T7460,2.595,2.986,3.158,3.539,3.917
T7461,2.57,2.986,3.158,3.539,3.917
T7462,2.578,2.986,3.158,3.539,3.917
T7463,2.574,2.986,3.158,3.539,3.917
T7464,2.57,2.986,3.158,3.539,3.917
T7465,2.57,2.986,3.158,3.539,3.917
T7466,2.574,2.986,3.158,3.539,3.917
T7467,2.582,2.986,3.158,3.539,3.917
T7468,2.582,2.986,3.158,3.539,3.917
T7469,2.574,2.986,3.158,3.539,3.917
T7470,2.566,2.986,3.158,3.539,3.917
T7471,2.561,2.986,3.158,3.539,3.917
T7472,2.57,2.986,3.158,3.539,3.917
T7473,2.57,2.986,3.158,3.539,3.917
T7474,2.595,2.986,3.158,3.539,3.917
T7475,2.62,2.986,3.158,3.539,3.917
T7476,2.638,2.986,3.158,3.539,3.917
T7477,2.651,2.986,3.158,3.539,3.917
T7478,2.655,2.986,3.158,3.539,3.917
T7479,2.655,2.986,3.158,3.539,3.917
T7480,2.633,2.986,3.158,3.539,3.917
T7481,2.607,2.986,3.158,3.539,3.917
T7482,2.599,2.986,3.158,3.539,3.917
T7483,2.603,2.986,3.158,3.539,3.917
T7484,2.578,2.986,3.158,3.539,3.917
T7485,2.574,2.986,3.158,3.539,3.917
T7486,2.561,2.986,3.158,3.539,3.917
T7487,2.578,2.986,3.158,3.539,3.917
T7488,2.599,2.986,3.158,3.539,3.917
T7489,2.603,2.986,3.158,3.539,3.917
T7490,2.59,2.986,3.158,3.539,3.917
T7491,2.595,2.986,3.158,3.539,3.917
T7492,2.59,2.986,3.158,3.539,3.917
T7493,2.586,2.986,3.158,3.539,3.917
T7494,2.578,2.986,3.158,3.539,3.917
T7495,2.578,2.986,3.158,3.539,3.917
T7496,2.586,2.986,3.158,3.539,3.917
T7497,2.582,2.986,3.158,3.539,3.917
T7498,2.595,2.986,3.158,3.539,3.917
T7499,2.603,2.986,3.158,3.539,3.917
T7500,2.603,2.986,3.158,3.539,3.917
T7501,2.603,2.986,3.158,3.539,3.917
T7502,2.603,2.986,3.158,3.539,3.917
T7503,2.603,2.986,3.158,3.539,3.917
T7504,2.603,2.986,3.158,3.539,3.917
T7505,2.607,2.986,3.158,3.539,3.917
T7506,2.616,2.986,3.158,3.539,3.917
T7507,2.616,2.986,3.158,3.539,3.917
T7508,2.607,2.986,3.158,3.539,3.917
T7509,2.578,2.986,3.158,3.539,3.917
T7510,2.537,2.986,3.158,3.539,3.917
T7511,2.517,2.986,3.158,3.539,3.917
T7512,2.561,2.986,3.158,3.539,3.917
T7513,2.561,2.986,3.158,3.539,3.917
T7514,2.541,2.986,3.158,3.539,3.917
T7515,2.509,2.986,3.158,3.539,3.917
T7516,2.509,2.986,3.158,3.539,3.917
T7517,2.566,2.986,3.158,3.539,3.917
T7518,2.582,2.986,3.158,3.539,3.917
T7519,2.578,2.986,3.158,3.539,3.917
T7520,2.561,2.986,3.158,3.539,3.917
T7521,2.525,2.986,3.158,3.539,3.917
T7522,2.553,2.986,3.158,3.539,3.917
T7523,2.566,2.986,3.158,3.539,3.917
T7524,2.595,2.986,3.158,3.539,3.917
T7525,2.586,2.986,3.158,3.539,3.917
T7526,2.57,2.986,3.158,3.539,3.917
T7527,2.57,2.986,3.158,3.539,3.917
T7528,2.545,2.986,3.158,3.539,3.917
T7529,2.517,2.986,3.158,3.539,3.917
T7530,2.521,2.986,3.158,3.539,3.917
T7531,2.537,2.986,3.158,3.539,3.917
T7532,2.553,2.986,3.158,3.539,3.917
T7533,2.553,2.986,3.158,3.539,3.917
T7534,2.549,2.986,3.158,3.539,3.917
T7535,2.549,2.986,3.158,3.539,3.917
T7536,2.561,2.986,3.158,3.539,3.917
T7537,2.578,2.986,3.158,3.539,3.917
T7538,2.582,2.986,3.158,3.539,3.917
T7539,2.578,2.986,3.158,3.539,3.917
T7540,2.574,2.986,3.158,3.539,3.917
T7541,2.57,2.986,3.158,3.539,3.917
T7542,2.561,2.986,3.158,3.539,3.917
T7543,2.557,2.986,3.158,3.539,3.917
T7544,2.57,2.986,3.158,3.539,3.917
T7545,2.574,2.986,3.158,3.539,3.917
T7546,2.582,2.986,3.158,3.539,3.917
T7547,2.582,2.986,3.158,3.539,3.917
T7548,2.586,2.986,3.158,3.539,3.917
T7549,2.586,2.986,3.158,3.539,3.917
T7550,2.582,2.986,3.158,3.539,3.917
T7551,2.578,2.986,3.158,3.539,3.917
T7552,2.57,2.986,3.158,3.539,3.917
T7553,2.561,2.986,3.158,3.539,3.917
T7554,2.529,2.986,3.158,3.539,3.917
T7555,2.541,2.986,3.158,3.539,3.917
T7556,2.541,2.986,3.158,3.539,3.917
T7557,2.545,2.986,3.158,3.539,3.917
T7558,2.541,2.986,3.158,3.539,3.917
T7559,2.541,2.986,3.158,3.539,3.917
T7560,2.549,2.986,3.158,3.539,3.917
T7561,2.529,2.986,3.158,3.539,3.917
T7562,2.517,2.986,3.158,3.539,3.917
T7563,2.521,2.986,3.158,3.539,3.917
T7564,2.497,2.986,3.158,3.539,3.917
T7565,2.505,2.986,3.158,3.539,3.917
T7566,2.521,2.986,3.158,3.539,3.917
T7567,2.513,2.986,3.158,3.539,3.917
T7568,2.517,2.986,3.158,3.539,3.917
T7569,2.521,2.986,3.158,3.539,3.917
T7570,2.529,2.986,3.158,3.539,3.917
T7571,2.537,2.986,3.158,3.539,3.917
T7572,2.545,2.986,3.158,3.539,3.917
T7573,2.537,2.986,3.158,3.539,3.917
T7574,2.537,2.986,3.158,3.539,3.917
T7575,2.541,2.986,3.158,3.539,3.917
T7576,2.525,2.986,3.158,3.539,3.917
T7577,2.509,2.986,3.158,3.539,3.917
T7578,2.509,2.986,3.158,3.539,3.917
T7579,2.501,2.986,3.158,3.539,3.917
T7580,2.49,2.986,3.158,3.539,3.917
T7581,2.482,2.986,3.158,3.539,3.917
T7582,2.478,2.986,3.158,3.539,3.917
T7583,2.478,2.986,3.158,3.539,3.917
T7584,2.478,2.986,3.158,3.539,3.917
T7585,2.451,2.986,3.158,3.539,3.917
T7586,2.444,2.986,3.158,3.539,3.917
T7587,2.47,2.986,3.158,3.539,3.917
T7588,2.474,2.986,3.158,3.539,3.917
T7589,2.466,2.986,3.158,3.539,3.917
T7590,2.425,2.986,3.158,3.539,3.917
T7591,2.463,2.986,3.158,3.539,3.917
T7592,2.466,2.986,3.158,3.539,3.917
T7593,2.497,2.986,3.158,3.539,3.917
T7594,2.517,2.986,3.158,3.539,3.917
T7595,2.525,2.986,3.158,3.539,3.917
T7596,2.529,2.986,3.158,3.539,3.917
T7597,2.533,2.986,3.158,3.539,3.917
T7598,2.545,2.986,3.158,3.539,3.917
T7599,2.541,2.986,3.158,3.539,3.917
T7600,2.533,2.986,3.158,3.539,3.917
T7601,2.521,2.986,3.158,3.539,3.917
T7602,2.517,2.986,3.158,3.539,3.917
T7603,2.513,2.986,3.158,3.539,3.917
T7604,2.529,2.986,3.158,3.539,3.917
T7605,2.537,2.986,3.158,3.539,3.917
T7606,2.537,2.986,3.158,3.539,3.917
T7607,2.493,2.986,3.158,3.539,3.917
T7608,2.476,2.986,3.158,3.539,3.917
T7609,2.459,2.986,3.158,3.539,3.917
T7610,2.463,2.986,3.158,3.539,3.917
T7611,2.47,2.986,3.158,3.539,3.917
T7612,2.47,2.986,3.158,3.539,3.917
T7613,2.474,2.986,3.158,3.539,3.917
T7614,2.482,2.986,3.158,3.539,3.917
T7615,2.482,2.986,3.158,3.539,3.917
T7616,2.474,2.986,3.158,3.539,3.917
T7617,2.47,2.986,3.158,3.539,3.917
T7618,2.474,2.986,3.158,3.539,3.917
T7619,2.482,2.986,3.158,3.539,3.917
T7620,2.493,2.986,3.158,3.539,3.917
T7621,2.517,2.986,3.158,3.539,3.917
T7622,2.525,2.986,3.158,3.539,3.917
T7623,2.519,2.986,3.158,3.539,3.917
T7624,2.513,2.986,3.158,3.539,3.917
T7625,2.501,2.986,3.158,3.539,3.917
T7626,2.478,2.986,3.158,3.539,3.917
T7627,2.459,2.986,3.158,3.539,3.917
T7628,2.459,2.986,3.158,3.539,3.917
T7629,2.451,2.986,3.158,3.539,3.917
T7630,2.448,2.986,3.158,3.539,3.917
T7631,2.448,2.986,3.158,3.539,3.917
T7632,2.448,2.986,3.158,3.539,3.917
T7633,2.448,2.986,3.158,3.539,3.917
T7634,2.444,2.986,3.158,3.539,3.917
T7635,2.444,2.986,3.158,3.539,3.917
T7636,2.436,2.986,3.158,3.539,3.917
T7637,2.425,2.986,3.158,3.539,3.917
T7638,2.411,2.986,3.158,3.539,3.917
T7639,2.407,2.986,3.158,3.539,3.917
T7640,2.4,2.986,3.158,3.539,3.917
T7641,2.396,2.986,3.158,3.539,3.917
T7642,2.411,2.986,3.158,3.539,3.917
T7643,2.418,2.986,3.158,3.539,3.917
T7644,2.418,2.986,3.158,3.539,3.917
T7645,2.444,2.986,3.158,3.539,3.917
T7646,2.448,2.986,3.158,3.539,3.917
T7647,2.448,2.986,3.158,3.539,3.917
T7648,2.451,2.986,3.158,3.539,3.917
T7649,2.451,2.986,3.158,3.539,3.917
T7650,2.444,2.986,3.158,3.539,3.917
T7651,2.451,2.986,3.158,3.539,3.917
T7652,2.451,2.986,3.158,3.539,3.917
T7653,2.44,2.986,3.158,3.539,3.917
T7654,2.436,2.986,3.158,3.539,3.917
T7655,2.433,2.986,3.158,3.539,3.917
T7656,2.44,2.986,3.158,3.539,3.917
T7657,2.44,2.986,3.158,3.539,3.917
T7658,2.429,2.986,3.158,3.539,3.917
T7659,2.407,2.986,3.158,3.539,3.917
T7660,2.414,2.986,3.158,3.539,3.917
T7661,2.418,2.986,3.158,3.539,3.917
T7662,2.422,2.986,3.158,3.539,3.917
T7663,2.422,2.986,3.158,3.539,3.917
T7664,2.433,2.986,3.158,3.539,3.917
T7665,2.448,2.986,3.158,3.539,3.917
T7666,2.451,2.986,3.158,3.539,3.917
T7667,2.448,2.986,3.158,3.539,3.917
T7668,2.463,2.986,3.158,3.539,3.917
T7669,2.459,2.986,3.158,3.539,3.917
T7670,2.466,2.986,3.158,3.539,3.917
T7671,2.474,2.986,3.158,3.539,3.917
T7672,2.466,2.986,3.158,3.539,3.917
T7673,2.463,2.986,3.158,3.539,3.917
T7674,2.455,2.986,3.158,3.539,3.917
T7675,2.448,2.986,3.158,3.539,3.917
T7676,2.444,2.986,3.158,3.539,3.917
T7677,2.448,2.986,3.158,3.539,3.917
T7678,2.433,2.986,3.158,3.539,3.917
T7679,2.418,2.986,3.158,3.539,3.917
T7680,2.418,2.986,3.158,3.539,3.917
T7681,2.418,2.986,3.158,3.539,3.917
T7682,2.422,2.986,3.158,3.539,3.917
T7683,2.422,2.986,3.158,3.539,3.917
T7684,2.411,2.986,3.158,3.539,3.917
T7685,2.407,2.986,3.158,3.539,3.917
T7686,2.411,2.986,3.158,3.539,3.917
T7687,2.411,2.986,3.158,3.539,3.917
T7688,2.411,2.986,3.158,3.539,3.917
T7689,2.418,2.986,3.158,3.539,3.917
T7690,2.433,2.986,3.158,3.539,3.917
T7691,2.44,2.986,3.158,3.539,3.917
T7692,2.429,2.986,3.158,3.539,3.917
T7693,2.436,2.986,3.158,3.539,3.917
T7694,2.433,2.986,3.158,3.539,3.917
T7695,2.433,2.986,3.158,3.539,3.917
T7696,2.422,2.986,3.158,3.539,3.917
T7697,2.407,2.986,3.158,3.539,3.917
T7698,2.4,2.986,3.158,3.539,3.917
T7699,2.375,2.986,3.158,3.539,3.917
T7700,2.368,2.986,3.158,3.539,3.917
T7701,2.368,2.986,3.158,3.539,3.917
T7702,2.371,2.986,3.158,3.539,3.917
T7703,2.361,2.986,3.158,3.539,3.917
T7704,2.333,2.986,3.158,3.539,3.917
T7705,2.32,2.986,3.158,3.539,3.917
T7706,2.3,2.986,3.158,3.539,3.917
T7707,2.296,2.986,3.158,3.539,3.917
T7708,2.283,2.986,3.158,3.539,3.917
T7709,2.277,2.986,3.158,3.539,3.917
T7710,2.267,2.986,3.158,3.539,3.917
T7711,2.283,2.986,3.158,3.539,3.917
T7712,2.31,2.986,3.158,3.539,3.917
T7713,2.264,2.986,3.158,3.539,3.917
T7714,2.316,2.986,3.158,3.539,3.917
T7715,2.357,2.986,3.158,3.539,3.917
T7716,2.368,2.986,3.158,3.539,3.917
T7717,2.378,2.986,3.158,3.539,3.917
T7718,2.382,2.986,3.158,3.539,3.917
T7719,2.378,2.986,3.158,3.539,3.917
T7720,2.347,2.986,3.158,3.539,3.917
T7721,2.33,2.986,3.158,3.539,3.917
T7722,2.364,2.986,3.158,3.539,3.917
T7723,2.393,2.986,3.158,3.539,3.917
T7724,2.396,2.986,3.158,3.539,3.917
T7725,2.411,2.986,3.158,3.539,3.917
T7726,2.425,2.986,3.158,3.539,3.917
T7727,2.436,2.986,3.158,3.539,3.917
T7728,2.448,2.986,3.158,3.539,3.917
T7729,2.455,2.986,3.158,3.539,3.917
T7730,2.448,2.986,3.158,3.539,3.917
T7731,2.451,2.986,3.158,3.539,3.917
T7732,2.459,2.986,3.158,3.539,3.917
T7733,2.459,2.986,3.158,3.539,3.917
T7734,2.451,2.986,3.158,3.539,3.917
T7735,2.455,2.986,3.158,3.539,3.917
T7736,2.455,2.986,3.158,3.539,3.917
T7737,2.448,2.986,3.158,3.539,3.917
T7738,2.448,2.986,3.158,3.539,3.917
T7739,2.418,2.959,3.128,3.505,3.879
T7740,2.404,2.959,3.128,3.505,3.879
T7741,2.4,2.959,3.128,3.505,3.879
T7742,2.404,2.959,3.128,3.505,3.879
T7743,2.407,2.959,3.128,3.505,3.879
T7744,2.407,2.959,3.128,3.505,3.879
T7745,2.407,2.959,3.128,3.505,3.879
T7746,2.404,2.959,3.128,3.505,3.879
T7747,2.393,2.959,3.128,3.505,3.879
T7748,2.389,2.959,3.128,3.505,3.879
T7749,2.389,2.959,3.128,3.505,3.879
T7750,2.389,2.959,3.128,3.505,3.879
T7751,2.389,2.959,3.128,3.505,3.879
T7752,2.397,2.959,3.128,3.505,3.879
T7753,2.397,2.959,3.128,3.505,3.879
T7754,2.4,2.959,3.128,3.505,3.879
T7755,2.404,2.959,3.128,3.505,3.879
T7756,2.411,2.959,3.128,3.505,3.879
T7757,2.415,2.959,3.128,3.505,3.879
T7758,2.411,2.959,3.128,3.505,3.879
T7759,2.418,2.959,3.128,3.505,3.879
T7760,2.422,2.959,3.128,3.505,3.879
T7761,2.429,2.959,3.128,3.505,3.879
T7762,2.437,2.959,3.128,3.505,3.879
T7763,2.448,2.959,3.128,3.505,3.879
T7764,2.452,2.959,3.128,3.505,3.879
T7765,2.452,2.959,3.128,3.505,3.879
T7766,2.448,2.959,3.128,3.505,3.879
T7767,2.44,2.959,3.128,3.505,3.879
T7768,2.437,2.959,3.128,3.505,3.879
T7769,2.44,2.959,3.128,3.505,3.879
T7770,2.437,2.959,3.128,3.505,3.879
T7771,2.433,2.959,3.128,3.505,3.879
T7772,2.426,2.959,3.128,3.505,3.879
T7773,2.422,2.959,3.128,3.505,3.879
T7774,2.422,2.959,3.128,3.505,3.879
T7775,2.422,2.959,3.128,3.505,3.879
T7776,2.415,2.959,3.128,3.505,3.879
T7777,2.411,2.959,3.128,3.505,3.879
T7778,2.407,2.959,3.128,3.505,3.879
T7779,2.393,2.959,3.128,3.505,3.879
T7780,2.382,2.959,3.128,3.505,3.879
T7781,2.379,2.959,3.128,3.505,3.879
T7782,2.382,2.959,3.128,3.505,3.879
T7783,2.386,2.959,3.128,3.505,3.879
T7784,2.382,2.959,3.128,3.505,3.879
T7785,2.379,2.959,3.128,3.505,3.879
T7786,2.382,2.959,3.128,3.505,3.879
T7787,2.393,2.959,3.128,3.505,3.879
T7788,2.393,2.959,3.128,3.505,3.879
T7789,2.386,2.959,3.128,3.505,3.879
T7790,2.382,2.959,3.128,3.505,3.879
T7791,2.382,2.959,3.128,3.505,3.879
T7792,2.375,2.959,3.128,3.505,3.879
T7793,2.372,2.959,3.128,3.505,3.879
T7794,2.368,2.959,3.128,3.505,3.879
T7795,2.358,2.959,3.128,3.505,3.879
T7796,2.34,2.959,3.128,3.505,3.879
T7797,2.34,2.959,3.128,3.505,3.879
T7798,2.334,2.959,3.128,3.505,3.879
T7799,2.317,2.959,3.128,3.505,3.879
T7800,2.284,2.959,3.128,3.505,3.879
T7801,2.274,2.959,3.128,3.505,3.879
T7802,2.261,2.959,3.128,3.505,3.879
T7803,2.255,2.959,3.128,3.505,3.879
T7804,2.236,2.959,3.128,3.505,3.879
T7805,2.214,2.959,3.128,3.505,3.879
T7806,2.196,2.959,3.128,3.505,3.879
T7807,2.214,2.959,3.128,3.505,3.879
T7808,2.22,2.959,3.128,3.505,3.879
T7809,2.255,2.959,3.128,3.505,3.879
T7810,2.287,2.959,3.128,3.505,3.879
T7811,2.354,2.959,3.128,3.505,3.879
T7812,2.382,2.959,3.128,3.505,3.879
T7813,2.397,2.959,3.128,3.505,3.879
T7814,2.4,2.959,3.128,3.505,3.879
T7815,2.4,2.959,3.128,3.505,3.879
T7816,2.397,2.959,3.128,3.505,3.879
T7817,2.393,2.959,3.128,3.505,3.879
T7818,2.386,2.959,3.128,3.505,3.879
T7819,2.386,2.959,3.128,3.505,3.879
T7820,2.379,2.959,3.128,3.505,3.879
T7821,2.354,2.959,3.128,3.505,3.879
T7822,2.361,2.959,3.128,3.505,3.879
T7823,2.404,2.959,3.128,3.505,3.879
T7824,2.429,2.959,3.128,3.505,3.879
T7825,2.448,2.959,3.128,3.505,3.879
T7826,2.486,2.959,3.128,3.505,3.879
T7827,2.541,2.959,3.128,3.505,3.879
T7828,2.582,2.959,3.128,3.505,3.879
T7829,2.608,2.959,3.128,3.505,3.879
T7830,2.62,2.959,3.128,3.505,3.879
T7831,2.633,2.959,3.128,3.505,3.879
T7832,2.633,2.959,3.128,3.505,3.879
T7833,2.642,2.959,3.128,3.505,3.879
T7834,2.664,2.959,3.128,3.505,3.879
T7835,2.633,2.959,3.128,3.505,3.879
T7836,2.599,2.959,3.128,3.505,3.879
T7837,2.586,2.959,3.128,3.505,3.879
T7838,2.599,2.959,3.128,3.505,3.879
T7839,2.603,2.959,3.128,3.505,3.879
T7840,2.591,2.959,3.128,3.505,3.879
T7841,2.537,2.959,3.128,3.505,3.879
T7842,2.498,2.959,3.128,3.505,3.879
T7843,2.498,2.959,3.128,3.505,3.879
T7844,2.49,2.959,3.128,3.505,3.879
T7845,2.452,2.959,3.128,3.505,3.879
T7846,2.459,2.959,3.128,3.505,3.879
T7847,2.455,2.959,3.128,3.505,3.879
T7848,2.444,2.959,3.128,3.505,3.879
T7849,2.429,2.959,3.128,3.505,3.879
T7850,2.415,2.959,3.128,3.505,3.879
T7851,2.407,2.959,3.128,3.505,3.879
T7852,2.386,2.959,3.128,3.505,3.879
T7853,2.393,2.959,3.128,3.505,3.879
T7854,2.382,2.959,3.128,3.505,3.879
T7855,2.368,2.959,3.128,3.505,3.879
T7856,2.351,2.959,3.128,3.505,3.879
T7857,2.372,2.959,3.128,3.505,3.879
T7858,2.389,2.959,3.128,3.505,3.879
T7859,2.404,2.959,3.128,3.505,3.879
T7860,2.411,2.959,3.128,3.505,3.879
T7861,2.429,2.959,3.128,3.505,3.879
T7862,2.4,2.959,3.128,3.505,3.879
T7863,2.361,2.959,3.128,3.505,3.879
T7864,2.351,2.959,3.128,3.505,3.879
T7865,2.334,2.959,3.128,3.505,3.879
T7866,2.33,2.959,3.128,3.505,3.879
T7867,2.344,2.959,3.128,3.505,3.879
T7868,2.33,2.959,3.128,3.505,3.879
T7869,2.32,2.959,3.128,3.505,3.879
T7870,2.31,2.959,3.128,3.505,3.879
T7871,2.323,2.959,3.128,3.505,3.879
T7872,2.313,2.959,3.128,3.505,3.879
T7873,2.307,2.959,3.128,3.505,3.879
T7874,2.297,2.959,3.128,3.505,3.879
T7875,2.287,2.959,3.128,3.505,3.879
T7876,2.239,2.959,3.128,3.505,3.879
T7877,2.208,2.959,3.128,3.505,3.879
T7878,2.187,2.959,3.128,3.505,3.879
T7879,2.251,2.959,3.128,3.505,3.879
T7880,2.32,2.959,3.128,3.505,3.879
T7881,2.327,2.959,3.128,3.505,3.879
T7882,2.313,2.959,3.128,3.505,3.879
T7883,2.303,2.959,3.128,3.505,3.879
T7884,2.297,2.959,3.128,3.505,3.879
T7885,2.287,2.959,3.128,3.505,3.879
T7886,2.287,2.959,3.128,3.505,3.879
T7887,2.28,2.959,3.128,3.505,3.879
T7888,2.251,2.931,3.095,3.469,3.84
T7889,2.248,2.931,3.095,3.469,3.84
T7890,2.242,2.931,3.095,3.469,3.84
T7891,2.232,2.931,3.095,3.469,3.84
T7892,2.208,2.931,3.095,3.469,3.84
T7893,2.195,2.931,3.095,3.469,3.84
T7894,2.181,2.931,3.095,3.469,3.84
T7895,2.157,2.931,3.095,3.469,3.84
T7896,2.16,2.931,3.095,3.469,3.84
T7897,2.148,2.931,3.095,3.469,3.84
T7898,2.134,2.931,3.095,3.469,3.84
T7899,2.098,2.931,3.095,3.469,3.84
T7900,2.1,2.931,3.095,3.469,3.84
T7901,2.098,2.931,3.095,3.469,3.84
T7902,2.087,2.931,3.095,3.469,3.84
T7903,2.117,2.931,3.095,3.469,3.84
T7904,2.148,2.931,3.095,3.469,3.84
T7905,2.154,2.931,3.095,3.469,3.84
T7906,2.198,2.931,3.095,3.469,3.84
T7907,2.242,2.931,3.095,3.469,3.84
T7908,2.248,2.931,3.095,3.469,3.84
T7909,2.273,2.931,3.095,3.469,3.84
T7910,2.293,2.931,3.095,3.469,3.84
T7911,2.293,2.931,3.095,3.469,3.84
T7912,2.261,2.931,3.095,3.469,3.84
T7913,2.254,2.931,3.095,3.469,3.84
T7914,2.254,2.931,3.095,3.469,3.84
T7915,2.238,2.931,3.095,3.469,3.84
T7916,2.226,2.931,3.095,3.469,3.84
T7917,2.229,2.931,3.095,3.469,3.84
T7918,2.205,2.931,3.095,3.469,3.84
T7919,2.169,2.931,3.095,3.469,3.84
T7920,2.181,2.931,3.095,3.469,3.84
T7921,2.198,2.931,3.095,3.469,3.84
T7922,2.184,2.931,3.095,3.469,3.84
T7923,2.16,2.931,3.095,3.469,3.84
T7924,2.137,2.931,3.095,3.469,3.84
T7925,2.123,2.931,3.095,3.469,3.84
T7926,2.112,2.931,3.095,3.469,3.84
T7927,2.123,2.931,3.095,3.469,3.84
T7928,2.137,2.931,3.095,3.469,3.84
T7929,2.137,2.931,3.095,3.469,3.84
T7930,2.143,2.931,3.095,3.469,3.84
T7931,2.123,2.931,3.095,3.469,3.84
T7932,2.123,2.931,3.095,3.469,3.84
T7933,2.134,2.931,3.095,3.469,3.84
T7934,2.145,2.931,3.095,3.469,3.84
T7935,2.154,2.931,3.095,3.469,3.84
T7936,2.148,2.931,3.095,3.469,3.84
T7937,2.143,2.931,3.095,3.469,3.84
T7938,2.148,2.931,3.095,3.469,3.84
T7939,2.172,2.931,3.095,3.469,3.84
T7940,2.189,2.931,3.095,3.469,3.84
T7941,2.186,2.931,3.095,3.469,3.84
T7942,2.186,2.931,3.095,3.469,3.84
T7943,2.178,2.931,3.095,3.469,3.84
T7944,2.145,2.931,3.095,3.469,3.84
T7945,2.128,2.931,3.095,3.469,3.84
T7946,2.117,2.931,3.095,3.469,3.84
T7947,2.112,2.931,3.095,3.469,3.84
T7948,2.103,2.931,3.095,3.469,3.84
T7949,2.098,2.931,3.095,3.469,3.84
T7950,2.084,2.931,3.095,3.469,3.84
T7951,2.076,2.931,3.095,3.469,3.84
T7952,2.071,2.931,3.095,3.469,3.84
T7953,2.068,2.931,3.095,3.469,3.84
T7954,2.081,2.931,3.095,3.469,3.84
T7955,2.1,2.931,3.095,3.469,3.84
T7956,2.109,2.931,3.095,3.469,3.84
T7957,2.114,2.931,3.095,3.469,3.84
T7958,2.123,2.931,3.095,3.469,3.84
T7959,2.128,2.931,3.095,3.469,3.84
T7960,2.123,2.931,3.095,3.469,3.84
T7961,2.106,2.931,3.095,3.469,3.84
T7962,2.09,2.931,3.095,3.469,3.84
T7963,2.073,2.931,3.095,3.469,3.84
T7964,2.071,2.931,3.095,3.469,3.84
T7965,2.081,2.931,3.095,3.469,3.84
T7966,2.079,2.931,3.095,3.469,3.84
T7967,2.084,2.931,3.095,3.469,3.84
T7968,2.098,2.931,3.095,3.469,3.84
T7969,2.087,2.931,3.095,3.469,3.84
T7970,2.076,2.931,3.095,3.469,3.84
T7971,2.052,2.931,3.095,3.469,3.84
T7972,2.055,2.931,3.095,3.469,3.84
T7973,2.044,2.931,3.095,3.469,3.84
T7974,2.057,2.931,3.095,3.469,3.84
T7975,2.09,2.931,3.095,3.469,3.84
T7976,2.137,2.931,3.095,3.469,3.84
T7977,2.157,2.931,3.095,3.469,3.84
T7978,2.157,2.931,3.095,3.469,3.84
T7979,2.172,2.931,3.095,3.469,3.84
T7980,2.172,2.931,3.095,3.469,3.84
T7981,2.184,2.931,3.095,3.469,3.84
T7982,2.192,2.931,3.095,3.469,3.84
